Time period;Average power, day;Average power, night;Average power;Temperature
28.1. 06:00:00;;2,740;2,740;
28.1. 07:00:00;3,970;;3,970;
28.1. 08:00:00;3,670;;3,670;
28.1. 09:00:00;2,510;;2,510;
28.1. 10:00:00;1,600;;1,600;
28.1. 11:00:00;1,530;;1,530;
28.1. 12:00:00;3,720;;3,720;
28.1. 13:00:00;3,560;;3,560;
28.1. 14:00:00;1,610;;1,610;
28.1. 15:00:00;1,800;;1,800;
28.1. 16:00:00;2,390;;2,390;
28.1. 17:00:00;2,650;;2,650;
28.1. 18:00:00;1,800;;1,800;
28.1. 19:00:00;1,880;;1,880;
28.1. 20:00:00;2,190;;2,190;
28.1. 21:00:00;2,150;;2,150;
28.1. 22:00:00;;2,790;2,790;
28.1. 23:00:00;;3,000;3,000;
29.1. 00:00:00;;2,440;2,440;0,3
29.1. 01:00:00;;2,810;2,810;
29.1. 02:00:00;;3,510;3,510;
29.1. 03:00:00;;3,440;3,440;
29.1. 04:00:00;;1,690;1,690;
29.1. 05:00:00;;1,330;1,330;
29.1. 06:00:00;;1,450;1,450;
29.1. 07:00:00;2,340;;2,340;
29.1. 08:00:00;2,600;;2,600;
29.1. 09:00:00;3,090;;3,090;
29.1. 10:00:00;1,580;;1,580;
29.1. 11:00:00;2,240;;2,240;
29.1. 12:00:00;2,560;;2,560;
29.1. 13:00:00;1,720;;1,720;
29.1. 14:00:00;1,180;;1,180;
29.1. 15:00:00;2,960;;2,960;
29.1. 16:00:00;3,110;;3,110;
29.1. 17:00:00;2,730;;2,730;
29.1. 18:00:00;2,570;;2,570;
29.1. 19:00:00;1,890;;1,890;
29.1. 20:00:00;3,020;;3,020;
29.1. 21:00:00;3,710;;3,710;
29.1. 22:00:00;;3,910;3,910;
29.1. 23:00:00;;4,840;4,840;
30.1. 00:00:00;;3,260;3,260;1
30.1. 01:00:00;;2,650;2,650;
30.1. 02:00:00;;3,230;3,230;
30.1. 03:00:00;;2,460;2,460;
30.1. 04:00:00;;2,590;2,590;
30.1. 05:00:00;;2,500;2,500;
30.1. 06:00:00;;2,880;2,880;
30.1. 07:00:00;3,200;;3,200;
30.1. 08:00:00;2,260;;2,260;
30.1. 09:00:00;1,650;;1,650;
30.1. 10:00:00;2,230;;2,230;
30.1. 11:00:00;2,260;;2,260;
30.1. 12:00:00;1,470;;1,470;
30.1. 13:00:00;1,310;;1,310;
30.1. 14:00:00;1,710;;1,710;
30.1. 15:00:00;1,840;;1,840;
30.1. 16:00:00;2,780;;2,780;
30.1. 17:00:00;3,100;;3,100;
30.1. 18:00:00;3,370;;3,370;
30.1. 19:00:00;2,830;;2,830;
30.1. 20:00:00;2,860;;2,860;
30.1. 21:00:00;4,050;;4,050;
30.1. 22:00:00;;2,600;2,600;
30.1. 23:00:00;;2,740;2,740;
31.1. 00:00:00;;2,330;2,330;-1,5
31.1. 01:00:00;;2,830;2,830;
31.1. 02:00:00;;3,620;3,620;
31.1. 03:00:00;;3,000;3,000;
31.1. 04:00:00;;2,310;2,310;
31.1. 05:00:00;;2,040;2,040;
31.1. 06:00:00;;3,140;3,140;
31.1. 07:00:00;3,920;;3,920;
31.1. 08:00:00;1,490;;1,490;
31.1. 09:00:00;1,700;;1,700;
31.1. 10:00:00;1,520;;1,520;
31.1. 11:00:00;2,500;;2,500;
31.1. 12:00:00;2,410;;2,410;
31.1. 13:00:00;2,280;;2,280;
31.1. 14:00:00;1,990;;1,990;
31.1. 15:00:00;2,010;;2,010;
31.1. 16:00:00;5,050;;5,050;
31.1. 17:00:00;2,780;;2,780;
31.1. 18:00:00;2,120;;2,120;
31.1. 19:00:00;3,690;;3,690;
31.1. 20:00:00;2,160;;2,160;
31.1. 21:00:00;2,850;;2,850;
31.1. 22:00:00;;3,470;3,470;
31.1. 23:00:00;;5,410;5,410;
1.2. 00:00:00;;3,390;3,390;-1,7
1.2. 01:00:00;;2,830;2,830;
1.2. 02:00:00;;3,640;3,640;
1.2. 03:00:00;;2,160;2,160;
1.2. 04:00:00;;1,770;1,770;
1.2. 05:00:00;;1,800;1,800;
1.2. 06:00:00;;3,260;3,260;
1.2. 07:00:00;3,370;;3,370;
1.2. 08:00:00;2,280;;2,280;
1.2. 09:00:00;1,800;;1,800;
1.2. 10:00:00;2,010;;2,010;
1.2. 11:00:00;2,230;;2,230;
1.2. 12:00:00;1,600;;1,600;
1.2. 13:00:00;1,580;;1,580;
1.2. 14:00:00;1,680;;1,680;
1.2. 15:00:00;2,470;;2,470;
1.2. 16:00:00;2,830;;2,830;
1.2. 17:00:00;2,820;;2,820;
1.2. 18:00:00;3,000;;3,000;
1.2. 19:00:00;2,790;;2,790;
1.2. 20:00:00;2,240;;2,240;
1.2. 21:00:00;1,660;;1,660;
1.2. 22:00:00;;2,310;2,310;
1.2. 23:00:00;;3,040;3,040;
2.2. 00:00:00;;3,080;3,080;-1,3
2.2. 01:00:00;;3,000;3,000;
2.2. 02:00:00;;3,490;3,490;
2.2. 03:00:00;;2,460;2,460;
2.2. 04:00:00;;2,620;2,620;
2.2. 05:00:00;;2,660;2,660;
2.2. 06:00:00;;3,400;3,400;
2.2. 07:00:00;4,230;;4,230;
2.2. 08:00:00;2,310;;2,310;
2.2. 09:00:00;2,290;;2,290;
2.2. 10:00:00;2,230;;2,230;
2.2. 11:00:00;2,110;;2,110;
2.2. 12:00:00;2,220;;2,220;
2.2. 13:00:00;2,520;;2,520;
2.2. 14:00:00;2,430;;2,430;
2.2. 15:00:00;1,960;;1,960;
2.2. 16:00:00;3,550;;3,550;
2.2. 17:00:00;4,070;;4,070;
2.2. 18:00:00;2,200;;2,200;
2.2. 19:00:00;3,410;;3,410;
2.2. 20:00:00;2,400;;2,400;
2.2. 21:00:00;3,630;;3,630;
2.2. 22:00:00;;3,290;3,290;
2.2. 23:00:00;;3,650;3,650;
3.2. 00:00:00;;3,120;3,120;-1,4
3.2. 01:00:00;;2,660;2,660;
3.2. 02:00:00;;1,960;1,960;
3.2. 03:00:00;;1,430;1,430;
3.2. 04:00:00;;2,330;2,330;
3.2. 05:00:00;;2,570;2,570;
3.2. 06:00:00;;2,510;2,510;
3.2. 07:00:00;2,630;;2,630;
3.2. 08:00:00;2,560;;2,560;
3.2. 09:00:00;2,480;;2,480;
3.2. 10:00:00;2,170;;2,170;
3.2. 11:00:00;1,750;;1,750;
3.2. 12:00:00;1,860;;1,860;
3.2. 13:00:00;1,770;;1,770;
3.2. 14:00:00;2,140;;2,140;
3.2. 15:00:00;1,420;;1,420;
3.2. 16:00:00;1,960;;1,960;
3.2. 17:00:00;2,050;;2,050;
3.2. 18:00:00;2,500;;2,500;
3.2. 19:00:00;2,060;;2,060;
3.2. 20:00:00;1,920;;1,920;
3.2. 21:00:00;1,950;;1,950;
3.2. 22:00:00;;2,780;2,780;
3.2. 23:00:00;;5,680;5,680;
4.2. 00:00:00;;3,940;3,940;-0,4
4.2. 01:00:00;;2,210;2,210;
4.2. 02:00:00;;1,910;1,910;
4.2. 03:00:00;;2,350;2,350;
4.2. 04:00:00;;2,800;2,800;
4.2. 05:00:00;;2,040;2,040;
4.2. 06:00:00;;1,600;1,600;
4.2. 07:00:00;1,350;;1,350;
4.2. 08:00:00;1,920;;1,920;
4.2. 09:00:00;2,010;;2,010;
4.2. 10:00:00;1,400;;1,400;
4.2. 11:00:00;1,580;;1,580;
4.2. 12:00:00;2,350;;2,350;
4.2. 13:00:00;2,940;;2,940;
4.2. 14:00:00;2,370;;2,370;
4.2. 15:00:00;1,510;;1,510;
4.2. 16:00:00;1,440;;1,440;
4.2. 17:00:00;1,310;;1,310;
4.2. 18:00:00;2,100;;2,100;
4.2. 19:00:00;1,770;;1,770;
4.2. 20:00:00;1,430;;1,430;
4.2. 21:00:00;1,420;;1,420;
4.2. 22:00:00;;2,610;2,610;
4.2. 23:00:00;;4,590;4,590;
5.2. 00:00:00;;2,290;2,290;-3,5
5.2. 01:00:00;;2,110;2,110;
5.2. 02:00:00;;1,490;1,490;
5.2. 03:00:00;;1,550;1,550;
5.2. 04:00:00;;2,900;2,900;
5.2. 05:00:00;;2,640;2,640;
5.2. 06:00:00;;1,440;1,440;
5.2. 07:00:00;1,500;;1,500;
5.2. 08:00:00;1,650;;1,650;
5.2. 09:00:00;2,780;;2,780;
5.2. 10:00:00;2,210;;2,210;
5.2. 11:00:00;1,990;;1,990;
5.2. 12:00:00;1,750;;1,750;
5.2. 13:00:00;2,150;;2,150;
5.2. 14:00:00;2,510;;2,510;
5.2. 15:00:00;1,960;;1,960;
5.2. 16:00:00;2,470;;2,470;
5.2. 17:00:00;1,780;;1,780;
5.2. 18:00:00;3,560;;3,560;
5.2. 19:00:00;3,590;;3,590;
5.2. 20:00:00;4,660;;4,660;
5.2. 21:00:00;2,320;;2,320;
5.2. 22:00:00;;3,240;3,240;
5.2. 23:00:00;;5,670;5,670;
6.2. 00:00:00;;4,230;4,230;-9,3
6.2. 01:00:00;;2,860;2,860;
6.2. 02:00:00;;2,590;2,590;
6.2. 03:00:00;;3,770;3,770;
6.2. 04:00:00;;3,970;3,970;
6.2. 05:00:00;;3,030;3,030;
6.2. 06:00:00;;3,620;3,620;
6.2. 07:00:00;2,450;;2,450;
6.2. 08:00:00;2,350;;2,350;
6.2. 09:00:00;1,940;;1,940;
6.2. 10:00:00;1,760;;1,760;
6.2. 11:00:00;2,480;;2,480;
6.2. 12:00:00;3,490;;3,490;
6.2. 13:00:00;2,850;;2,850;
6.2. 14:00:00;2,450;;2,450;
6.2. 15:00:00;1,960;;1,960;
6.2. 16:00:00;2,680;;2,680;
6.2. 17:00:00;3,250;;3,250;
6.2. 18:00:00;2,420;;2,420;
6.2. 19:00:00;2,580;;2,580;
6.2. 20:00:00;3,160;;3,160;
6.2. 21:00:00;3,880;;3,880;
6.2. 22:00:00;;4,540;4,540;
6.2. 23:00:00;;7,070;7,070;
7.2. 00:00:00;;5,540;5,540;-16,9
7.2. 01:00:00;;5,880;5,880;
7.2. 02:00:00;;4,180;4,180;
7.2. 03:00:00;;4,120;4,120;
7.2. 04:00:00;;4,100;4,100;
7.2. 05:00:00;;4,940;4,940;
7.2. 06:00:00;;5,510;5,510;
7.2. 07:00:00;5,500;;5,500;
7.2. 08:00:00;3,510;;3,510;
7.2. 09:00:00;3,780;;3,780;
7.2. 10:00:00;3,390;;3,390;
7.2. 11:00:00;2,720;;2,720;
7.2. 12:00:00;2,880;;2,880;
7.2. 13:00:00;3,790;;3,790;
7.2. 14:00:00;3,880;;3,880;
7.2. 15:00:00;3,510;;3,510;
7.2. 16:00:00;3,160;;3,160;
7.2. 17:00:00;3,340;;3,340;
7.2. 18:00:00;4,220;;4,220;
7.2. 19:00:00;3,920;;3,920;
7.2. 20:00:00;3,760;;3,760;
7.2. 21:00:00;3,990;;3,990;
7.2. 22:00:00;;4,870;4,870;
7.2. 23:00:00;;8,190;8,190;
8.2. 00:00:00;;7,300;7,300;-14,3
8.2. 01:00:00;;6,760;6,760;
8.2. 02:00:00;;6,370;6,370;
8.2. 03:00:00;;6,110;6,110;
8.2. 04:00:00;;4,120;4,120;
8.2. 05:00:00;;4,190;4,190;
8.2. 06:00:00;;5,650;5,650;
8.2. 07:00:00;4,230;;4,230;
8.2. 08:00:00;3,950;;3,950;
8.2. 09:00:00;4,020;;4,020;
8.2. 10:00:00;5,150;;5,150;
8.2. 11:00:00;4,570;;4,570;
8.2. 12:00:00;3,990;;3,990;
8.2. 13:00:00;3,500;;3,500;
8.2. 14:00:00;3,550;;3,550;
8.2. 15:00:00;4,110;;4,110;
8.2. 16:00:00;3,860;;3,860;
8.2. 17:00:00;3,720;;3,720;
8.2. 18:00:00;3,200;;3,200;
8.2. 19:00:00;4,200;;4,200;
8.2. 20:00:00;3,210;;3,210;
8.2. 21:00:00;3,070;;3,070;
8.2. 22:00:00;;4,210;4,210;
8.2. 23:00:00;;7,070;7,070;
9.2. 00:00:00;;6,450;6,450;-16,3
9.2. 01:00:00;;7,160;7,160;
9.2. 02:00:00;;6,340;6,340;
9.2. 03:00:00;;5,170;5,170;
9.2. 04:00:00;;3,340;3,340;
9.2. 05:00:00;;3,390;3,390;
9.2. 06:00:00;;3,780;3,780;
9.2. 07:00:00;3,870;;3,870;
9.2. 08:00:00;3,630;;3,630;
9.2. 09:00:00;4,330;;4,330;
9.2. 10:00:00;3,770;;3,770;
9.2. 11:00:00;5,160;;5,160;
9.2. 12:00:00;5,330;;5,330;
9.2. 13:00:00;3,310;;3,310;
9.2. 14:00:00;3,050;;3,050;
9.2. 15:00:00;3,450;;3,450;
9.2. 16:00:00;3,690;;3,690;
9.2. 17:00:00;4,700;;4,700;
9.2. 18:00:00;4,990;;4,990;
9.2. 19:00:00;4,950;;4,950;
9.2. 20:00:00;3,710;;3,710;
9.2. 21:00:00;3,320;;3,320;
9.2. 22:00:00;;4,260;4,260;
9.2. 23:00:00;;7,510;7,510;
10.2. 00:00:00;;6,770;6,770;-14,3
10.2. 01:00:00;;7,190;7,190;
10.2. 02:00:00;;6,820;6,820;
10.2. 03:00:00;;7,610;7,610;
10.2. 04:00:00;;6,590;6,590;
10.2. 05:00:00;;4,780;4,780;
10.2. 06:00:00;;5,380;5,380;
10.2. 07:00:00;4,180;;4,180;
10.2. 08:00:00;3,710;;3,710;
10.2. 09:00:00;3,810;;3,810;
10.2. 10:00:00;3,720;;3,720;
10.2. 11:00:00;3,760;;3,760;
10.2. 12:00:00;4,000;;4,000;
10.2. 13:00:00;3,590;;3,590;
10.2. 14:00:00;3,300;;3,300;
10.2. 15:00:00;3,690;;3,690;
10.2. 16:00:00;4,580;;4,580;
10.2. 17:00:00;4,810;;4,810;
10.2. 18:00:00;3,400;;3,400;
10.2. 19:00:00;3,350;;3,350;
10.2. 20:00:00;3,960;;3,960;
10.2. 21:00:00;3,400;;3,400;
10.2. 22:00:00;;4,620;4,620;
10.2. 23:00:00;;7,550;7,550;
11.2. 00:00:00;;6,510;6,510;-9
11.2. 01:00:00;;7,020;7,020;
11.2. 02:00:00;;4,740;4,740;
11.2. 03:00:00;;3,920;3,920;
11.2. 04:00:00;;3,930;3,930;
11.2. 05:00:00;;4,380;4,380;
11.2. 06:00:00;;4,900;4,900;
11.2. 07:00:00;4,450;;4,450;
11.2. 08:00:00;2,890;;2,890;
11.2. 09:00:00;4,100;;4,100;
11.2. 10:00:00;3,870;;3,870;
11.2. 11:00:00;3,050;;3,050;
11.2. 12:00:00;3,300;;3,300;
11.2. 13:00:00;3,420;;3,420;
11.2. 14:00:00;3,980;;3,980;
11.2. 15:00:00;3,670;;3,670;
11.2. 16:00:00;3,880;;3,880;
11.2. 17:00:00;3,330;;3,330;
11.2. 18:00:00;4,340;;4,340;
11.2. 19:00:00;3,120;;3,120;
11.2. 20:00:00;3,180;;3,180;
11.2. 21:00:00;3,280;;3,280;
11.2. 22:00:00;;4,110;4,110;
11.2. 23:00:00;;7,000;7,000;
12.2. 00:00:00;;5,380;5,380;-3,6
12.2. 01:00:00;;5,300;5,300;
12.2. 02:00:00;;4,140;4,140;
12.2. 03:00:00;;4,080;4,080;
12.2. 04:00:00;;3,880;3,880;
12.2. 05:00:00;;3,690;3,690;
12.2. 06:00:00;;2,370;2,370;
12.2. 07:00:00;2,720;;2,720;
12.2. 08:00:00;3,110;;3,110;
12.2. 09:00:00;3,670;;3,670;
12.2. 10:00:00;3,300;;3,300;
12.2. 11:00:00;2,600;;2,600;
12.2. 12:00:00;2,560;;2,560;
12.2. 13:00:00;3,270;;3,270;
12.2. 14:00:00;3,040;;3,040;
12.2. 15:00:00;2,780;;2,780;
12.2. 16:00:00;2,240;;2,240;
12.2. 17:00:00;2,480;;2,480;
12.2. 18:00:00;5,280;;5,280;
12.2. 19:00:00;4,050;;4,050;
12.2. 20:00:00;2,610;;2,610;
12.2. 21:00:00;2,570;;2,570;
12.2. 22:00:00;;4,170;4,170;
12.2. 23:00:00;;4,750;4,750;
13.2. 00:00:00;;4,120;4,120;1,7
13.2. 01:00:00;;2,610;2,610;
13.2. 02:00:00;;2,990;2,990;
13.2. 03:00:00;;2,560;2,560;
13.2. 04:00:00;;2,990;2,990;
13.2. 05:00:00;;4,030;4,030;
13.2. 06:00:00;;4,250;4,250;
13.2. 07:00:00;2,930;;2,930;
13.2. 08:00:00;1,500;;1,500;
13.2. 09:00:00;1,480;;1,480;
13.2. 10:00:00;1,850;;1,850;
13.2. 11:00:00;1,380;;1,380;
13.2. 12:00:00;1,100;;1,100;
13.2. 13:00:00;1,340;;1,340;
13.2. 14:00:00;2,350;;2,350;
13.2. 15:00:00;3,130;;3,130;
13.2. 16:00:00;1,590;;1,590;
13.2. 17:00:00;2,920;;2,920;
13.2. 18:00:00;3,540;;3,540;
13.2. 19:00:00;3,030;;3,030;
13.2. 20:00:00;1,420;;1,420;
13.2. 21:00:00;1,390;;1,390;
13.2. 22:00:00;;1,550;1,550;
13.2. 23:00:00;;3,180;3,180;
14.2. 00:00:00;;3,010;3,010;2,6
14.2. 01:00:00;;2,600;2,600;
14.2. 02:00:00;;1,450;1,450;
14.2. 03:00:00;;1,420;1,420;
14.2. 04:00:00;;1,540;1,540;
14.2. 05:00:00;;1,000;1,000;
14.2. 06:00:00;;1,570;1,570;
14.2. 07:00:00;2,530;;2,530;
14.2. 08:00:00;2,230;;2,230;
14.2. 09:00:00;1,650;;1,650;
14.2. 10:00:00;1,970;;1,970;
14.2. 11:00:00;1,790;;1,790;
14.2. 12:00:00;2,090;;2,090;
14.2. 13:00:00;1,880;;1,880;
14.2. 14:00:00;2,420;;2,420;
14.2. 15:00:00;1,490;;1,490;
14.2. 16:00:00;1,470;;1,470;
14.2. 17:00:00;1,460;;1,460;
14.2. 18:00:00;1,560;;1,560;
14.2. 19:00:00;1,380;;1,380;
14.2. 20:00:00;1,600;;1,600;
14.2. 21:00:00;2,340;;2,340;
14.2. 22:00:00;;2,670;2,670;
14.2. 23:00:00;;2,560;2,560;
15.2. 00:00:00;;2,430;2,430;-1,9
15.2. 01:00:00;;2,750;2,750;
15.2. 02:00:00;;3,060;3,060;
15.2. 03:00:00;;2,730;2,730;
15.2. 04:00:00;;2,010;2,010;
15.2. 05:00:00;;2,810;2,810;
15.2. 06:00:00;;3,900;3,900;
15.2. 07:00:00;4,580;;4,580;
15.2. 08:00:00;2,540;;2,540;
15.2. 09:00:00;2,030;;2,030;
15.2. 10:00:00;2,390;;2,390;
15.2. 11:00:00;2,020;;2,020;
15.2. 12:00:00;1,590;;1,590;
15.2. 13:00:00;1,370;;1,370;
15.2. 14:00:00;1,890;;1,890;
15.2. 15:00:00;1,900;;1,900;
15.2. 16:00:00;2,170;;2,170;
15.2. 17:00:00;2,110;;2,110;
15.2. 18:00:00;2,410;;2,410;
15.2. 19:00:00;2,360;;2,360;
15.2. 20:00:00;1,550;;1,550;
15.2. 21:00:00;2,080;;2,080;
15.2. 22:00:00;;3,130;3,130;
15.2. 23:00:00;;4,830;4,830;
16.2. 00:00:00;;3,090;3,090;-2
16.2. 01:00:00;;2,190;2,190;
16.2. 02:00:00;;3,240;3,240;
16.2. 03:00:00;;3,270;3,270;
16.2. 04:00:00;;2,270;2,270;
16.2. 05:00:00;;1,790;1,790;
16.2. 06:00:00;;2,450;2,450;
16.2. 07:00:00;2,560;;2,560;
16.2. 08:00:00;2,100;;2,100;
16.2. 09:00:00;1,830;;1,830;
16.2. 10:00:00;1,800;;1,800;
16.2. 11:00:00;3,310;;3,310;
16.2. 12:00:00;3,210;;3,210;
16.2. 13:00:00;2,370;;2,370;
16.2. 14:00:00;1,910;;1,910;
16.2. 15:00:00;2,210;;2,210;
16.2. 16:00:00;4,090;;4,090;
16.2. 17:00:00;1,760;;1,760;
16.2. 18:00:00;2,350;;2,350;
16.2. 19:00:00;3,570;;3,570;
16.2. 20:00:00;3,390;;3,390;
16.2. 21:00:00;2,370;;2,370;
16.2. 22:00:00;;2,600;2,600;
16.2. 23:00:00;;3,630;3,630;
17.2. 00:00:00;;2,980;2,980;0,5
17.2. 01:00:00;;2,530;2,530;
17.2. 02:00:00;;2,820;2,820;
17.2. 03:00:00;;3,030;3,030;
17.2. 04:00:00;;5,090;5,090;
17.2. 05:00:00;;3,710;3,710;
17.2. 06:00:00;;2,550;2,550;
17.2. 07:00:00;3,040;;3,040;
17.2. 08:00:00;3,080;;3,080;
17.2. 09:00:00;2,690;;2,690;
17.2. 10:00:00;1,850;;1,850;
17.2. 11:00:00;1,600;;1,600;
17.2. 12:00:00;2,030;;2,030;
17.2. 13:00:00;2,170;;2,170;
17.2. 14:00:00;1,390;;1,390;
17.2. 15:00:00;1,580;;1,580;
17.2. 16:00:00;2,430;;2,430;
17.2. 17:00:00;2,800;;2,800;
17.2. 18:00:00;1,680;;1,680;
17.2. 19:00:00;1,040;;1,040;
17.2. 20:00:00;1,830;;1,830;
17.2. 21:00:00;2,090;;2,090;
17.2. 22:00:00;;3,440;3,440;
17.2. 23:00:00;;3,240;3,240;
18.2. 00:00:00;;2,500;2,500;0,7
18.2. 01:00:00;;3,250;3,250;
18.2. 02:00:00;;4,340;4,340;
18.2. 03:00:00;;2,950;2,950;
18.2. 04:00:00;;2,950;2,950;
18.2. 05:00:00;;1,790;1,790;
18.2. 06:00:00;;2,580;2,580;
18.2. 07:00:00;1,670;;1,670;
18.2. 08:00:00;1,790;;1,790;
18.2. 09:00:00;3,460;;3,460;
18.2. 10:00:00;2,920;;2,920;
18.2. 11:00:00;1,600;;1,600;
18.2. 12:00:00;3,120;;3,120;
18.2. 13:00:00;3,320;;3,320;
18.2. 14:00:00;3,420;;3,420;
18.2. 15:00:00;3,760;;3,760;
18.2. 16:00:00;2,190;;2,190;
18.2. 17:00:00;2,250;;2,250;
18.2. 18:00:00;2,870;;2,870;
18.2. 19:00:00;2,720;;2,720;
18.2. 20:00:00;2,610;;2,610;
18.2. 21:00:00;1,410;;1,410;
18.2. 22:00:00;;2,540;2,540;
18.2. 23:00:00;;3,440;3,440;
19.2. 00:00:00;;3,390;3,390;1,9
19.2. 01:00:00;;2,350;2,350;
19.2. 02:00:00;;2,070;2,070;
19.2. 03:00:00;;2,540;2,540;
19.2. 04:00:00;;2,000;2,000;
19.2. 05:00:00;;1,800;1,800;
19.2. 06:00:00;;1,340;1,340;
19.2. 07:00:00;1,860;;1,860;
19.2. 08:00:00;2,450;;2,450;
19.2. 09:00:00;3,530;;3,530;
19.2. 10:00:00;2,650;;2,650;
19.2. 11:00:00;2,360;;2,360;
19.2. 12:00:00;1,430;;1,430;
19.2. 13:00:00;3,660;;3,660;
19.2. 14:00:00;2,110;;2,110;
19.2. 15:00:00;2,750;;2,750;
19.2. 16:00:00;1,470;;1,470;
19.2. 17:00:00;2,240;;2,240;
19.2. 18:00:00;3,140;;3,140;
19.2. 19:00:00;3,930;;3,930;
19.2. 20:00:00;2,210;;2,210;
19.2. 21:00:00;1,470;;1,470;
19.2. 22:00:00;;2,260;2,260;
19.2. 23:00:00;;2,570;2,570;
20.2. 00:00:00;;2,040;2,040;-0,7
20.2. 01:00:00;;2,170;2,170;
20.2. 02:00:00;;3,350;3,350;
20.2. 03:00:00;;3,820;3,820;
20.2. 04:00:00;;3,490;3,490;
20.2. 05:00:00;;3,080;3,080;
20.2. 06:00:00;;3,260;3,260;
20.2. 07:00:00;2,330;;2,330;
20.2. 08:00:00;1,470;;1,470;
20.2. 09:00:00;1,580;;1,580;
20.2. 10:00:00;1,860;;1,860;
20.2. 11:00:00;2,040;;2,040;
20.2. 12:00:00;1,440;;1,440;
20.2. 13:00:00;2,010;;2,010;
20.2. 14:00:00;2,680;;2,680;
20.2. 15:00:00;3,090;;3,090;
20.2. 16:00:00;2,280;;2,280;
20.2. 17:00:00;1,960;;1,960;
20.2. 18:00:00;1,810;;1,810;
20.2. 19:00:00;2,340;;2,340;
20.2. 20:00:00;1,920;;1,920;
20.2. 21:00:00;1,580;;1,580;
20.2. 22:00:00;;2,440;2,440;
20.2. 23:00:00;;5,540;5,540;
21.2. 00:00:00;;4,230;4,230;-5,1
21.2. 01:00:00;;3,110;3,110;
21.2. 02:00:00;;3,400;3,400;
21.2. 03:00:00;;2,150;2,150;
21.2. 04:00:00;;2,030;2,030;
21.2. 05:00:00;;1,530;1,530;
21.2. 06:00:00;;2,610;2,610;
21.2. 07:00:00;2,280;;2,280;
21.2. 08:00:00;2,650;;2,650;
21.2. 09:00:00;2,430;;2,430;
21.2. 10:00:00;2,170;;2,170;
21.2. 11:00:00;2,220;;2,220;
21.2. 12:00:00;2,570;;2,570;
21.2. 13:00:00;2,210;;2,210;
21.2. 14:00:00;1,540;;1,540;
21.2. 15:00:00;1,420;;1,420;
21.2. 16:00:00;1,980;;1,980;
21.2. 17:00:00;2,060;;2,060;
21.2. 18:00:00;2,530;;2,530;
21.2. 19:00:00;3,190;;3,190;
21.2. 20:00:00;2,750;;2,750;
21.2. 21:00:00;2,460;;2,460;
21.2. 22:00:00;;3,300;3,300;
21.2. 23:00:00;;5,500;5,500;
22.2. 00:00:00;;5,510;5,510;-7,8
22.2. 01:00:00;;4,000;4,000;
22.2. 02:00:00;;2,770;2,770;
22.2. 03:00:00;;2,730;2,730;
22.2. 04:00:00;;4,110;4,110;
22.2. 05:00:00;;3,750;3,750;
22.2. 06:00:00;;3,090;3,090;
22.2. 07:00:00;4,060;;4,060;
22.2. 08:00:00;2,890;;2,890;
22.2. 09:00:00;3,320;;3,320;
22.2. 10:00:00;3,070;;3,070;
22.2. 11:00:00;2,440;;2,440;
22.2. 12:00:00;2,940;;2,940;
22.2. 13:00:00;2,960;;2,960;
22.2. 14:00:00;2,570;;2,570;
22.2. 15:00:00;1,770;;1,770;
22.2. 16:00:00;1,800;;1,800;
22.2. 17:00:00;3,470;;3,470;
22.2. 18:00:00;3,110;;3,110;
22.2. 19:00:00;2,370;;2,370;
22.2. 20:00:00;2,600;;2,600;
22.2. 21:00:00;3,140;;3,140;
22.2. 22:00:00;;3,380;3,380;
22.2. 23:00:00;;4,870;4,870;
23.2. 00:00:00;;4,460;4,460;-2,7
23.2. 01:00:00;;4,780;4,780;
23.2. 02:00:00;;3,560;3,560;
23.2. 03:00:00;;2,600;2,600;
23.2. 04:00:00;;2,620;2,620;
23.2. 05:00:00;;3,300;3,300;
23.2. 06:00:00;;3,470;3,470;
23.2. 07:00:00;1,950;;1,950;
23.2. 08:00:00;1,630;;1,630;
23.2. 09:00:00;2,420;;2,420;
23.2. 10:00:00;2,480;;2,480;
23.2. 11:00:00;1,880;;1,880;
23.2. 12:00:00;1,510;;1,510;
23.2. 13:00:00;2,690;;2,690;
23.2. 14:00:00;2,600;;2,600;
23.2. 15:00:00;2,230;;2,230;
23.2. 16:00:00;1,720;;1,720;
23.2. 17:00:00;2,050;;2,050;
23.2. 18:00:00;2,310;;2,310;
23.2. 19:00:00;2,560;;2,560;
23.2. 20:00:00;2,570;;2,570;
23.2. 21:00:00;2,520;;2,520;
23.2. 22:00:00;;4,300;4,300;
23.2. 23:00:00;;6,130;6,130;
24.2. 00:00:00;;4,570;4,570;-7,6
24.2. 01:00:00;;3,770;3,770;
24.2. 02:00:00;;3,000;3,000;
24.2. 03:00:00;;2,230;2,230;
24.2. 04:00:00;;2,550;2,550;
24.2. 05:00:00;;2,920;2,920;
24.2. 06:00:00;;3,940;3,940;
24.2. 07:00:00;3,420;;3,420;
24.2. 08:00:00;2,650;;2,650;
24.2. 09:00:00;2,740;;2,740;
24.2. 10:00:00;2,740;;2,740;
24.2. 11:00:00;2,410;;2,410;
24.2. 12:00:00;2,510;;2,510;
24.2. 13:00:00;2,770;;2,770;
24.2. 14:00:00;2,750;;2,750;
24.2. 15:00:00;2,400;;2,400;
24.2. 16:00:00;2,570;;2,570;
24.2. 17:00:00;3,100;;3,100;
