Time period;Average power, day;Average power, night;Average power;Temperature
7.7. 04:00:00;;0,190;0,190;
7.7. 05:00:00;;0,210;0,210;
7.7. 06:00:00;;0,500;0,500;
7.7. 07:00:00;0,320;;0,320;
7.7. 08:00:00;0,210;;0,210;
7.7. 09:00:00;0,360;;0,360;
7.7. 10:00:00;0,340;;0,340;
7.7. 11:00:00;0,380;;0,380;
7.7. 12:00:00;0,390;;0,390;
7.7. 13:00:00;1,370;;1,370;
7.7. 14:00:00;0,550;;0,550;
7.7. 15:00:00;1,360;;1,360;
7.7. 16:00:00;0,880;;0,880;
7.7. 17:00:00;0,310;;0,310;
7.7. 18:00:00;1,560;;1,560;
7.7. 19:00:00;0,600;;0,600;
7.7. 20:00:00;5,030;;5,030;
7.7. 21:00:00;1,600;;1,600;
7.7. 22:00:00;;0,320;0,320;
7.7. 23:00:00;;0,610;0,610;
8.7. 00:00:00;;1,540;1,540;
8.7. 01:00:00;;1,220;1,220;
8.7. 02:00:00;;1,250;1,250;
8.7. 03:00:00;;0,570;0,570;
8.7. 04:00:00;;0,200;0,200;
8.7. 05:00:00;;0,210;0,210;
8.7. 06:00:00;;0,200;0,200;
8.7. 07:00:00;0,390;;0,390;
8.7. 08:00:00;0,540;;0,540;
8.7. 09:00:00;0,260;;0,260;
8.7. 10:00:00;0,870;;0,870;
8.7. 11:00:00;0,330;;0,330;
8.7. 12:00:00;0,270;;0,270;
8.7. 13:00:00;0,300;;0,300;
8.7. 14:00:00;0,330;;0,330;
8.7. 15:00:00;0,280;;0,280;
8.7. 16:00:00;0,190;;0,190;
8.7. 17:00:00;0,210;;0,210;
8.7. 18:00:00;0,220;;0,220;
8.7. 19:00:00;0,310;;0,310;
8.7. 20:00:00;0,330;;0,330;
8.7. 21:00:00;0,270;;0,270;
8.7. 22:00:00;;0,240;0,240;
8.7. 23:00:00;;0,490;0,490;
9.7. 00:00:00;;1,630;1,630;
9.7. 01:00:00;;1,230;1,230;
9.7. 02:00:00;;0,760;0,760;
9.7. 03:00:00;;0,260;0,260;
9.7. 04:00:00;;0,880;0,880;
9.7. 05:00:00;;1,150;1,150;
9.7. 06:00:00;;0,920;0,920;
9.7. 07:00:00;0,460;;0,460;
9.7. 08:00:00;0,180;;0,180;
9.7. 09:00:00;0,200;;0,200;
9.7. 10:00:00;0,180;;0,180;
9.7. 11:00:00;0,190;;0,190;
9.7. 12:00:00;0,190;;0,190;
9.7. 13:00:00;0,180;;0,180;
9.7. 14:00:00;0,190;;0,190;
9.7. 15:00:00;0,190;;0,190;
9.7. 16:00:00;0,210;;0,210;
9.7. 17:00:00;0,810;;0,810;
9.7. 18:00:00;0,300;;0,300;
9.7. 19:00:00;0,330;;0,330;
9.7. 20:00:00;0,350;;0,350;
9.7. 21:00:00;0,360;;0,360;
9.7. 22:00:00;;0,490;0,490;
9.7. 23:00:00;;0,910;0,910;
10.7. 00:00:00;;1,710;1,710;
10.7. 01:00:00;;1,240;1,240;
10.7. 02:00:00;;1,860;1,860;
10.7. 03:00:00;;1,330;1,330;
10.7. 04:00:00;;0,740;0,740;
10.7. 05:00:00;;0,620;0,620;
10.7. 06:00:00;;0,370;0,370;
10.7. 07:00:00;0,200;;0,200;
10.7. 08:00:00;0,190;;0,190;
10.7. 09:00:00;0,350;;0,350;
10.7. 10:00:00;0,740;;0,740;
10.7. 11:00:00;0,200;;0,200;
10.7. 12:00:00;0,190;;0,190;
10.7. 13:00:00;0,190;;0,190;
10.7. 14:00:00;0,200;;0,200;
10.7. 15:00:00;0,190;;0,190;
10.7. 16:00:00;0,190;;0,190;
10.7. 17:00:00;0,190;;0,190;
10.7. 18:00:00;0,180;;0,180;
10.7. 19:00:00;0,200;;0,200;
10.7. 20:00:00;0,190;;0,190;
10.7. 21:00:00;0,250;;0,250;
10.7. 22:00:00;;0,280;0,280;
10.7. 23:00:00;;0,940;0,940;
11.7. 00:00:00;;1,520;1,520;
11.7. 01:00:00;;0,220;0,220;
11.7. 02:00:00;;0,220;0,220;
11.7. 03:00:00;;0,220;0,220;
11.7. 04:00:00;;1,070;1,070;
11.7. 05:00:00;;0,260;0,260;
11.7. 06:00:00;;0,360;0,360;
11.7. 07:00:00;0,200;;0,200;
11.7. 08:00:00;0,200;;0,200;
11.7. 09:00:00;0,200;;0,200;
11.7. 10:00:00;0,260;;0,260;
11.7. 11:00:00;0,820;;0,820;
11.7. 12:00:00;0,190;;0,190;
11.7. 13:00:00;0,190;;0,190;
11.7. 14:00:00;0,200;;0,200;
11.7. 15:00:00;0,190;;0,190;
11.7. 16:00:00;0,720;;0,720;
11.7. 17:00:00;0,490;;0,490;
11.7. 18:00:00;0,410;;0,410;
11.7. 19:00:00;0,400;;0,400;
11.7. 20:00:00;0,350;;0,350;
11.7. 21:00:00;0,390;;0,390;
11.7. 22:00:00;;0,290;0,290;
11.7. 23:00:00;;0,490;0,490;
12.7. 00:00:00;;1,770;1,770;
12.7. 01:00:00;;0,360;0,360;
12.7. 02:00:00;;0,220;0,220;
12.7. 03:00:00;;0,220;0,220;
12.7. 04:00:00;;1,490;1,490;
12.7. 05:00:00;;0,470;0,470;
12.7. 06:00:00;;0,310;0,310;
12.7. 07:00:00;0,210;;0,210;
12.7. 08:00:00;0,200;;0,200;
12.7. 09:00:00;0,190;;0,190;
12.7. 10:00:00;0,180;;0,180;
12.7. 11:00:00;0,200;;0,200;
12.7. 12:00:00;0,190;;0,190;
12.7. 13:00:00;0,190;;0,190;
12.7. 14:00:00;0,200;;0,200;
12.7. 15:00:00;0,600;;0,600;
12.7. 16:00:00;0,450;;0,450;
12.7. 17:00:00;0,580;;0,580;
12.7. 18:00:00;1,720;;1,720;
12.7. 19:00:00;0,740;;0,740;
12.7. 20:00:00;0,350;;0,350;
12.7. 21:00:00;0,370;;0,370;
12.7. 22:00:00;;0,310;0,310;
12.7. 23:00:00;;0,480;0,480;
13.7. 00:00:00;;1,710;1,710;
13.7. 01:00:00;;1,220;1,220;
13.7. 02:00:00;;1,240;1,240;
13.7. 03:00:00;;1,230;1,230;
13.7. 04:00:00;;0,350;0,350;
13.7. 05:00:00;;0,220;0,220;
13.7. 06:00:00;;0,780;0,780;
13.7. 07:00:00;0,240;;0,240;
13.7. 08:00:00;0,830;;0,830;
13.7. 09:00:00;0,220;;0,220;
13.7. 10:00:00;0,200;;0,200;
13.7. 11:00:00;0,190;;0,190;
13.7. 12:00:00;0,190;;0,190;
13.7. 13:00:00;0,200;;0,200;
13.7. 14:00:00;0,190;;0,190;
13.7. 15:00:00;0,190;;0,190;
13.7. 16:00:00;0,200;;0,200;
13.7. 17:00:00;0,190;;0,190;
13.7. 18:00:00;0,190;;0,190;
13.7. 19:00:00;0,200;;0,200;
13.7. 20:00:00;0,190;;0,190;
13.7. 21:00:00;0,200;;0,200;
13.7. 22:00:00;;0,190;0,190;
13.7. 23:00:00;;0,470;0,470;
14.7. 00:00:00;;0,850;0,850;
14.7. 01:00:00;;0,200;0,200;
14.7. 02:00:00;;0,210;0,210;
14.7. 03:00:00;;0,200;0,200;
14.7. 04:00:00;;0,190;0,190;
14.7. 05:00:00;;0,210;0,210;
14.7. 06:00:00;;0,190;0,190;
14.7. 07:00:00;0,670;;0,670;
14.7. 08:00:00;0,400;;0,400;
14.7. 09:00:00;0,190;;0,190;
14.7. 10:00:00;0,170;;0,170;
14.7. 11:00:00;0,210;;0,210;
14.7. 12:00:00;0,190;;0,190;
14.7. 13:00:00;0,190;;0,190;
14.7. 14:00:00;0,200;;0,200;
14.7. 15:00:00;0,190;;0,190;
14.7. 16:00:00;0,200;;0,200;
14.7. 17:00:00;0,190;;0,190;
14.7. 18:00:00;0,190;;0,190;
14.7. 19:00:00;0,200;;0,200;
14.7. 20:00:00;0,190;;0,190;
14.7. 21:00:00;0,200;;0,200;
14.7. 22:00:00;;0,410;0,410;
14.7. 23:00:00;;0,710;0,710;
15.7. 00:00:00;;1,500;1,500;
15.7. 01:00:00;;1,210;1,210;
15.7. 02:00:00;;1,220;1,220;
15.7. 03:00:00;;0,270;0,270;
15.7. 04:00:00;;0,200;0,200;
15.7. 05:00:00;;0,210;0,210;
15.7. 06:00:00;;0,210;0,210;
15.7. 07:00:00;0,200;;0,200;
15.7. 08:00:00;0,210;;0,210;
15.7. 09:00:00;0,420;;0,420;
15.7. 10:00:00;0,480;;0,480;
15.7. 11:00:00;0,470;;0,470;
15.7. 12:00:00;0,460;;0,460;
15.7. 13:00:00;0,990;;0,990;
15.7. 14:00:00;0,350;;0,350;
15.7. 15:00:00;0,220;;0,220;
15.7. 16:00:00;0,910;;0,910;
15.7. 17:00:00;1,630;;1,630;
15.7. 18:00:00;0,400;;0,400;
15.7. 19:00:00;0,670;;0,670;
15.7. 20:00:00;0,690;;0,690;
15.7. 21:00:00;0,650;;0,650;
15.7. 22:00:00;;0,370;0,370;
15.7. 23:00:00;;0,410;0,410;
16.7. 00:00:00;;1,230;1,230;
16.7. 01:00:00;;0,480;0,480;
16.7. 02:00:00;;0,230;0,230;
16.7. 03:00:00;;0,230;0,230;
16.7. 04:00:00;;0,210;0,210;
16.7. 05:00:00;;0,220;0,220;
16.7. 06:00:00;;0,210;0,210;
16.7. 07:00:00;0,210;;0,210;
16.7. 08:00:00;0,280;;0,280;
16.7. 09:00:00;0,990;;0,990;
16.7. 10:00:00;1,390;;1,390;
16.7. 11:00:00;0,230;;0,230;
16.7. 12:00:00;0,210;;0,210;
16.7. 13:00:00;0,420;;0,420;
16.7. 14:00:00;0,730;;0,730;
16.7. 15:00:00;0,860;;0,860;
16.7. 16:00:00;0,480;;0,480;
16.7. 17:00:00;0,470;;0,470;
16.7. 18:00:00;0,720;;0,720;
16.7. 19:00:00;0,290;;0,290;
16.7. 20:00:00;0,490;;0,490;
16.7. 21:00:00;0,430;;0,430;
16.7. 22:00:00;;0,360;0,360;
16.7. 23:00:00;;0,420;0,420;
17.7. 00:00:00;;1,280;1,280;
17.7. 01:00:00;;1,250;1,250;
17.7. 02:00:00;;1,260;1,260;
17.7. 03:00:00;;1,260;1,260;
17.7. 04:00:00;;1,240;1,240;
17.7. 05:00:00;;1,270;1,270;
17.7. 06:00:00;;0,650;0,650;
17.7. 07:00:00;0,360;;0,360;
17.7. 08:00:00;1,250;;1,250;
17.7. 09:00:00;0,520;;0,520;
17.7. 10:00:00;0,310;;0,310;
17.7. 11:00:00;0,220;;0,220;
17.7. 12:00:00;0,220;;0,220;
17.7. 13:00:00;0,210;;0,210;
17.7. 14:00:00;0,380;;0,380;
17.7. 15:00:00;0,340;;0,340;
17.7. 16:00:00;1,090;;1,090;
17.7. 17:00:00;0,390;;0,390;
17.7. 18:00:00;0,310;;0,310;
17.7. 19:00:00;0,250;;0,250;
17.7. 20:00:00;0,830;;0,830;
17.7. 21:00:00;0,680;;0,680;
17.7. 22:00:00;;0,480;0,480;
17.7. 23:00:00;;0,340;0,340;
18.7. 00:00:00;;1,500;1,500;
18.7. 01:00:00;;1,510;1,510;
18.7. 02:00:00;;1,500;1,500;
18.7. 03:00:00;;1,260;1,260;
18.7. 04:00:00;;1,220;1,220;
18.7. 05:00:00;;0,970;0,970;
18.7. 06:00:00;;0,200;0,200;
18.7. 07:00:00;0,380;;0,380;
18.7. 08:00:00;0,260;;0,260;
18.7. 09:00:00;0,430;;0,430;
18.7. 10:00:00;0,290;;0,290;
18.7. 11:00:00;0,200;;0,200;
18.7. 12:00:00;0,200;;0,200;
18.7. 13:00:00;0,190;;0,190;
18.7. 14:00:00;1,020;;1,020;
18.7. 15:00:00;1,410;;1,410;
18.7. 16:00:00;0,340;;0,340;
18.7. 17:00:00;0,400;;0,400;
18.7. 18:00:00;0,220;;0,220;
18.7. 19:00:00;0,210;;0,210;
18.7. 20:00:00;0,710;;0,710;
18.7. 21:00:00;0,430;;0,430;
18.7. 22:00:00;;0,670;0,670;
18.7. 23:00:00;;0,380;0,380;
19.7. 00:00:00;;1,240;1,240;
19.7. 01:00:00;;1,230;1,230;
19.7. 02:00:00;;1,220;1,220;
19.7. 03:00:00;;1,230;1,230;
19.7. 04:00:00;;0,580;0,580;
19.7. 05:00:00;;0,190;0,190;
19.7. 06:00:00;;0,210;0,210;
19.7. 07:00:00;0,250;;0,250;
19.7. 08:00:00;0,360;;0,360;
19.7. 09:00:00;0,360;;0,360;
19.7. 10:00:00;0,420;;0,420;
19.7. 11:00:00;0,290;;0,290;
19.7. 12:00:00;0,240;;0,240;
19.7. 13:00:00;0,260;;0,260;
19.7. 14:00:00;0,740;;0,740;
19.7. 15:00:00;2,240;;2,240;
19.7. 16:00:00;0,390;;0,390;
19.7. 17:00:00;0,360;;0,360;
19.7. 18:00:00;0,360;;0,360;
19.7. 19:00:00;0,300;;0,300;
19.7. 20:00:00;0,640;;0,640;
19.7. 21:00:00;1,110;;1,110;
19.7. 22:00:00;;0,440;0,440;
19.7. 23:00:00;;0,520;0,520;
20.7. 00:00:00;;1,290;1,290;
20.7. 01:00:00;;1,250;1,250;
20.7. 02:00:00;;1,260;1,260;
20.7. 03:00:00;;1,260;1,260;
20.7. 04:00:00;;1,240;1,240;
20.7. 05:00:00;;0,810;0,810;
20.7. 06:00:00;;0,220;0,220;
20.7. 07:00:00;0,220;;0,220;
20.7. 08:00:00;0,390;;0,390;
20.7. 09:00:00;1,140;;1,140;
20.7. 10:00:00;0,600;;0,600;
20.7. 11:00:00;0,270;;0,270;
20.7. 12:00:00;0,210;;0,210;
20.7. 13:00:00;0,210;;0,210;
20.7. 14:00:00;0,250;;0,250;
20.7. 15:00:00;0,370;;0,370;
20.7. 16:00:00;0,400;;0,400;
20.7. 17:00:00;0,370;;0,370;
20.7. 18:00:00;0,360;;0,360;
20.7. 19:00:00;0,640;;0,640;
20.7. 20:00:00;0,450;;0,450;
20.7. 21:00:00;0,530;;0,530;
20.7. 22:00:00;;0,360;0,360;
20.7. 23:00:00;;0,480;0,480;
21.7. 00:00:00;;1,260;1,260;
21.7. 01:00:00;;1,240;1,240;
21.7. 02:00:00;;1,240;1,240;
21.7. 03:00:00;;0,890;0,890;
21.7. 04:00:00;;0,200;0,200;
21.7. 05:00:00;;0,210;0,210;
21.7. 06:00:00;;0,400;0,400;
21.7. 07:00:00;0,310;;0,310;
21.7. 08:00:00;0,310;;0,310;
21.7. 09:00:00;0,260;;0,260;
21.7. 10:00:00;0,510;;0,510;
21.7. 11:00:00;0,410;;0,410;
21.7. 12:00:00;0,510;;0,510;
21.7. 13:00:00;0,470;;0,470;
21.7. 14:00:00;0,330;;0,330;
21.7. 15:00:00;0,350;;0,350;
21.7. 16:00:00;0,460;;0,460;
21.7. 17:00:00;1,030;;1,030;
21.7. 18:00:00;0,870;;0,870;
21.7. 19:00:00;1,190;;1,190;
21.7. 20:00:00;3,510;;3,510;
21.7. 21:00:00;3,860;;3,860;
21.7. 22:00:00;;0,760;0,760;
21.7. 23:00:00;;0,680;0,680;
22.7. 00:00:00;;1,360;1,360;
22.7. 01:00:00;;1,340;1,340;
22.7. 02:00:00;;1,350;1,350;
22.7. 03:00:00;;1,320;1,320;
22.7. 04:00:00;;1,310;1,310;
22.7. 05:00:00;;1,330;1,330;
22.7. 06:00:00;;0,630;0,630;
22.7. 07:00:00;0,310;;0,310;
22.7. 08:00:00;0,310;;0,310;
22.7. 09:00:00;0,560;;0,560;
22.7. 10:00:00;0,390;;0,390;
22.7. 11:00:00;0,460;;0,460;
22.7. 12:00:00;0,430;;0,430;
22.7. 13:00:00;0,370;;0,370;
22.7. 14:00:00;0,420;;0,420;
22.7. 15:00:00;0,340;;0,340;
22.7. 16:00:00;1,260;;1,260;
22.7. 17:00:00;0,400;;0,400;
22.7. 18:00:00;0,920;;0,920;
22.7. 19:00:00;0,290;;0,290;
22.7. 20:00:00;0,510;;0,510;
22.7. 21:00:00;0,390;;0,390;
22.7. 22:00:00;;0,490;0,490;
22.7. 23:00:00;;0,440;0,440;
23.7. 00:00:00;;1,240;1,240;
23.7. 01:00:00;;1,230;1,230;
23.7. 02:00:00;;1,250;1,250;
23.7. 03:00:00;;1,250;1,250;
23.7. 04:00:00;;1,240;1,240;
23.7. 05:00:00;;1,210;1,210;
23.7. 06:00:00;;1,230;1,230;
23.7. 07:00:00;0,340;;0,340;
23.7. 08:00:00;0,270;;0,270;
23.7. 09:00:00;0,380;;0,380;
23.7. 10:00:00;0,550;;0,550;
23.7. 11:00:00;0,350;;0,350;
23.7. 12:00:00;0,370;;0,370;
23.7. 13:00:00;0,310;;0,310;
23.7. 14:00:00;0,310;;0,310;
23.7. 15:00:00;0,400;;0,400;
23.7. 16:00:00;1,230;;1,230;
23.7. 17:00:00;0,360;;0,360;
23.7. 18:00:00;0,230;;0,230;
23.7. 19:00:00;0,210;;0,210;
23.7. 20:00:00;0,240;;0,240;
23.7. 21:00:00;0,500;;0,500;
23.7. 22:00:00;;0,290;0,290;
23.7. 23:00:00;;0,460;0,460;
24.7. 00:00:00;;1,300;1,300;
24.7. 01:00:00;;0,360;0,360;
24.7. 02:00:00;;0,260;0,260;
24.7. 03:00:00;;0,250;0,250;
24.7. 04:00:00;;0,220;0,220;
24.7. 05:00:00;;0,230;0,230;
24.7. 06:00:00;;0,210;0,210;
24.7. 07:00:00;0,200;;0,200;
24.7. 08:00:00;0,820;;0,820;
24.7. 09:00:00;0,210;;0,210;
24.7. 10:00:00;0,200;;0,200;
24.7. 11:00:00;0,200;;0,200;
24.7. 12:00:00;0,420;;0,420;
24.7. 13:00:00;0,220;;0,220;
24.7. 14:00:00;0,200;;0,200;
24.7. 15:00:00;0,210;;0,210;
24.7. 16:00:00;0,350;;0,350;
24.7. 17:00:00;0,300;;0,300;
24.7. 18:00:00;0,270;;0,270;
24.7. 19:00:00;0,220;;0,220;
24.7. 20:00:00;0,270;;0,270;
24.7. 21:00:00;0,280;;0,280;
24.7. 22:00:00;;0,240;0,240;
24.7. 23:00:00;;0,440;0,440;
25.7. 00:00:00;;1,270;1,270;
25.7. 01:00:00;;1,270;1,270;
25.7. 02:00:00;;0,870;0,870;
25.7. 03:00:00;;0,240;0,240;
25.7. 04:00:00;;0,230;0,230;
25.7. 05:00:00;;0,410;0,410;
25.7. 06:00:00;;0,850;0,850;
25.7. 07:00:00;0,230;;0,230;
25.7. 08:00:00;0,380;;0,380;
25.7. 09:00:00;0,330;;0,330;
25.7. 10:00:00;0,330;;0,330;
25.7. 11:00:00;0,330;;0,330;
25.7. 12:00:00;0,280;;0,280;
25.7. 13:00:00;0,300;;0,300;
25.7. 14:00:00;0,320;;0,320;
25.7. 15:00:00;0,280;;0,280;
25.7. 16:00:00;0,240;;0,240;
25.7. 17:00:00;0,210;;0,210;
25.7. 18:00:00;0,230;;0,230;
25.7. 19:00:00;0,190;;0,190;
25.7. 20:00:00;0,220;;0,220;
25.7. 21:00:00;0,650;;0,650;
25.7. 22:00:00;;0,590;0,590;
25.7. 23:00:00;;0,870;0,870;
26.7. 00:00:00;;1,770;1,770;
26.7. 01:00:00;;0,840;0,840;
26.7. 02:00:00;;0,270;0,270;
26.7. 03:00:00;;0,250;0,250;
26.7. 04:00:00;;0,240;0,240;
26.7. 05:00:00;;0,250;0,250;
26.7. 06:00:00;;0,320;0,320;
26.7. 07:00:00;0,310;;0,310;
26.7. 08:00:00;0,320;;0,320;
26.7. 09:00:00;0,190;;0,190;
26.7. 10:00:00;0,350;;0,350;
26.7. 11:00:00;0,200;;0,200;
26.7. 12:00:00;0,220;;0,220;
26.7. 13:00:00;0,210;;0,210;
26.7. 14:00:00;0,200;;0,200;
26.7. 15:00:00;0,240;;0,240;
26.7. 16:00:00;0,210;;0,210;
26.7. 17:00:00;0,260;;0,260;
26.7. 18:00:00;0,320;;0,320;
26.7. 19:00:00;0,270;;0,270;
26.7. 20:00:00;0,260;;0,260;
26.7. 21:00:00;0,440;;0,440;
26.7. 22:00:00;;0,640;0,640;
26.7. 23:00:00;;0,750;0,750;
27.7. 00:00:00;;1,300;1,300;
27.7. 01:00:00;;1,290;1,290;
27.7. 02:00:00;;0,760;0,760;
27.7. 03:00:00;;0,280;0,280;
27.7. 04:00:00;;0,240;0,240;
27.7. 05:00:00;;0,230;0,230;
27.7. 06:00:00;;0,230;0,230;
27.7. 07:00:00;0,240;;0,240;
27.7. 08:00:00;0,310;;0,310;
27.7. 09:00:00;0,290;;0,290;
27.7. 10:00:00;0,250;;0,250;
27.7. 11:00:00;0,220;;0,220;
27.7. 12:00:00;0,230;;0,230;
27.7. 13:00:00;0,210;;0,210;
27.7. 14:00:00;0,200;;0,200;
27.7. 15:00:00;0,320;;0,320;
27.7. 16:00:00;0,640;;0,640;
27.7. 17:00:00;0,640;;0,640;
27.7. 18:00:00;0,700;;0,700;
27.7. 19:00:00;0,890;;0,890;
27.7. 20:00:00;0,750;;0,750;
27.7. 21:00:00;0,690;;0,690;
27.7. 22:00:00;;0,610;0,610;
27.7. 23:00:00;;0,760;0,760;
28.7. 00:00:00;;1,290;1,290;
28.7. 01:00:00;;1,280;1,280;
28.7. 02:00:00;;1,290;1,290;
28.7. 03:00:00;;0,750;0,750;
28.7. 04:00:00;;0,230;0,230;
28.7. 05:00:00;;0,220;0,220;
28.7. 06:00:00;;0,220;0,220;
28.7. 07:00:00;0,220;;0,220;
28.7. 08:00:00;0,390;;0,390;
28.7. 09:00:00;0,440;;0,440;
28.7. 10:00:00;0,440;;0,440;
28.7. 11:00:00;0,350;;0,350;
28.7. 12:00:00;0,370;;0,370;
28.7. 13:00:00;0,530;;0,530;
28.7. 14:00:00;0,630;;0,630;
28.7. 15:00:00;0,620;;0,620;
28.7. 16:00:00;0,530;;0,530;
28.7. 17:00:00;1,380;;1,380;
28.7. 18:00:00;1,250;;1,250;
28.7. 19:00:00;4,380;;4,380;
28.7. 20:00:00;2,400;;2,400;
28.7. 21:00:00;0,710;;0,710;
28.7. 22:00:00;;0,750;0,750;
28.7. 23:00:00;;0,610;0,610;
29.7. 00:00:00;;1,300;1,300;
29.7. 01:00:00;;1,270;1,270;
29.7. 02:00:00;;1,290;1,290;
29.7. 03:00:00;;1,290;1,290;
29.7. 04:00:00;;1,260;1,260;
29.7. 05:00:00;;1,260;1,260;
29.7. 06:00:00;;0,970;0,970;
29.7. 07:00:00;0,220;;0,220;
29.7. 08:00:00;0,460;;0,460;
29.7. 09:00:00;0,400;;0,400;
29.7. 10:00:00;0,450;;0,450;
29.7. 11:00:00;0,430;;0,430;
29.7. 12:00:00;0,240;;0,240;
29.7. 13:00:00;0,200;;0,200;
29.7. 14:00:00;0,200;;0,200;
29.7. 15:00:00;0,210;;0,210;
29.7. 16:00:00;1,370;;1,370;
29.7. 17:00:00;0,550;;0,550;
29.7. 18:00:00;0,390;;0,390;
29.7. 19:00:00;0,750;;0,750;
29.7. 20:00:00;0,790;;0,790;
29.7. 21:00:00;0,630;;0,630;
29.7. 22:00:00;;0,590;0,590;
29.7. 23:00:00;;0,410;0,410;
30.7. 00:00:00;;1,270;1,270;
30.7. 01:00:00;;0,460;0,460;
30.7. 02:00:00;;0,260;0,260;
30.7. 03:00:00;;0,320;0,320;
30.7. 04:00:00;;0,540;0,540;
30.7. 05:00:00;;0,350;0,350;
30.7. 06:00:00;;0,200;0,200;
30.7. 07:00:00;0,320;;0,320;
30.7. 08:00:00;0,270;;0,270;
30.7. 09:00:00;0,340;;0,340;
30.7. 10:00:00;0,370;;0,370;
30.7. 11:00:00;0,290;;0,290;
30.7. 12:00:00;0,270;;0,270;
30.7. 13:00:00;0,670;;0,670;
30.7. 14:00:00;1,350;;1,350;
30.7. 15:00:00;0,430;;0,430;
30.7. 16:00:00;0,490;;0,490;
30.7. 17:00:00;0,530;;0,530;
30.7. 18:00:00;0,460;;0,460;
30.7. 19:00:00;0,340;;0,340;
30.7. 20:00:00;0,610;;0,610;
30.7. 21:00:00;0,890;;0,890;
30.7. 22:00:00;;0,710;0,710;
30.7. 23:00:00;;0,410;0,410;
31.7. 00:00:00;;1,300;1,300;
31.7. 01:00:00;;1,280;1,280;
31.7. 02:00:00;;1,310;1,310;
31.7. 03:00:00;;1,800;1,800;
31.7. 04:00:00;;0,540;0,540;
31.7. 05:00:00;;0,360;0,360;
31.7. 06:00:00;;0,210;0,210;
31.7. 07:00:00;0,230;;0,230;
31.7. 08:00:00;0,390;;0,390;
31.7. 09:00:00;0,340;;0,340;
31.7. 10:00:00;0,400;;0,400;
31.7. 11:00:00;0,430;;0,430;
31.7. 12:00:00;0,440;;0,440;
31.7. 13:00:00;1,110;;1,110;
31.7. 14:00:00;1,150;;1,150;
31.7. 15:00:00;0,420;;0,420;
31.7. 16:00:00;0,340;;0,340;
31.7. 17:00:00;0,250;;0,250;
31.7. 18:00:00;0,260;;0,260;
31.7. 19:00:00;0,710;;0,710;
31.7. 20:00:00;0,840;;0,840;
31.7. 21:00:00;0,830;;0,830;
31.7. 22:00:00;;0,500;0,500;
31.7. 23:00:00;;0,420;0,420;
1.8. 00:00:00;;1,290;1,290;
1.8. 01:00:00;;1,290;1,290;
1.8. 02:00:00;;1,300;1,300;
1.8. 03:00:00;;1,310;1,310;
1.8. 04:00:00;;1,100;1,100;
1.8. 05:00:00;;0,250;0,250;
1.8. 06:00:00;;0,230;0,230;
1.8. 07:00:00;0,330;;0,330;
1.8. 08:00:00;0,430;;0,430;
1.8. 09:00:00;0,330;;0,330;
1.8. 10:00:00;0,340;;0,340;
1.8. 11:00:00;0,840;;0,840;
1.8. 12:00:00;0,690;;0,690;
1.8. 13:00:00;0,830;;0,830;
1.8. 14:00:00;0,490;;0,490;
1.8. 15:00:00;0,490;;0,490;
1.8. 16:00:00;0,420;;0,420;
1.8. 17:00:00;0,200;;0,200;
1.8. 18:00:00;0,240;;0,240;
1.8. 19:00:00;0,370;;0,370;
1.8. 20:00:00;0,960;;0,960;
1.8. 21:00:00;0,840;;0,840;
1.8. 22:00:00;;0,540;0,540;
1.8. 23:00:00;;0,440;0,440;
2.8. 00:00:00;;1,310;1,310;
2.8. 01:00:00;;1,320;1,320;
2.8. 02:00:00;;1,320;1,320;
2.8. 03:00:00;;1,820;1,820;
2.8. 04:00:00;;1,360;1,360;
2.8. 05:00:00;;1,390;1,390;
2.8. 06:00:00;;0,230;0,230;
2.8. 07:00:00;0,340;;0,340;
2.8. 08:00:00;1,290;;1,290;
2.8. 09:00:00;0,400;;0,400;
2.8. 10:00:00;0,270;;0,270;
2.8. 11:00:00;0,170;;0,170;
2.8. 12:00:00;0,210;;0,210;
2.8. 13:00:00;0,200;;0,200;
2.8. 14:00:00;0,200;;0,200;
2.8. 15:00:00;0,210;;0,210;
2.8. 16:00:00;0,290;;0,290;
2.8. 17:00:00;0,260;;0,260;
2.8. 18:00:00;0,200;;0,200;
2.8. 19:00:00;0,200;;0,200;
2.8. 20:00:00;0,350;;0,350;
2.8. 21:00:00;0,490;;0,490;
2.8. 22:00:00;;0,460;0,460;
2.8. 23:00:00;;0,410;0,410;
3.8. 00:00:00;;1,300;1,300;
3.8. 01:00:00;;1,290;1,290;
3.8. 02:00:00;;0,340;0,340;
3.8. 03:00:00;;0,280;0,280;
3.8. 04:00:00;;0,240;0,240;
3.8. 05:00:00;;0,260;0,260;
3.8. 06:00:00;;0,210;0,210;
3.8. 07:00:00;0,340;;0,340;
3.8. 08:00:00;0,530;;0,530;
3.8. 09:00:00;0,380;;0,380;
3.8. 10:00:00;0,490;;0,490;
3.8. 11:00:00;0,450;;0,450;
3.8. 12:00:00;0,870;;0,870;
3.8. 13:00:00;1,430;;1,430;
3.8. 14:00:00;0,480;;0,480;
3.8. 15:00:00;0,390;;0,390;
3.8. 16:00:00;0,300;;0,300;
3.8. 17:00:00;0,230;;0,230;
3.8. 18:00:00;0,210;;0,210;
3.8. 19:00:00;0,210;;0,210;
3.8. 20:00:00;0,320;;0,320;
