Time period;Average power, day;Average power, night;Average power;Temperature
1.7. 22:00:00;;0,460;0,460;
1.7. 23:00:00;;0,510;0,510;
2.7. 00:00:00;;0,280;0,280;
2.7. 01:00:00;;0,280;0,280;
2.7. 02:00:00;;0,400;0,400;
2.7. 03:00:00;;3,300;3,300;
2.7. 04:00:00;;4,130;4,130;
2.7. 05:00:00;;3,700;3,700;
2.7. 06:00:00;;0,280;0,280;
2.7. 07:00:00;0,320;;0,320;
2.7. 08:00:00;0,440;;0,440;
2.7. 09:00:00;0,690;;0,690;
2.7. 10:00:00;0,540;;0,540;
2.7. 11:00:00;0,580;;0,580;
2.7. 12:00:00;0,250;;0,250;
2.7. 13:00:00;0,560;;0,560;
2.7. 14:00:00;0,700;;0,700;
2.7. 15:00:00;0,520;;0,520;
2.7. 16:00:00;0,490;;0,490;
2.7. 17:00:00;0,680;;0,680;
2.7. 18:00:00;0,800;;0,800;
2.7. 19:00:00;0,440;;0,440;
2.7. 20:00:00;0,410;;0,410;
2.7. 21:00:00;0,470;;0,470;
2.7. 22:00:00;;0,530;0,530;
2.7. 23:00:00;;0,540;0,540;
3.7. 00:00:00;;0,280;0,280;
3.7. 01:00:00;;0,270;0,270;
3.7. 02:00:00;;0,390;0,390;
3.7. 03:00:00;;3,340;3,340;
3.7. 04:00:00;;2,530;2,530;
3.7. 05:00:00;;0,850;0,850;
3.7. 06:00:00;;0,430;0,430;
3.7. 07:00:00;0,310;;0,310;
3.7. 08:00:00;0,360;;0,360;
3.7. 09:00:00;1,110;;1,110;
3.7. 10:00:00;1,160;;1,160;
3.7. 11:00:00;0,500;;0,500;
3.7. 12:00:00;0,750;;0,750;
3.7. 13:00:00;0,420;;0,420;
3.7. 14:00:00;0,540;;0,540;
3.7. 15:00:00;0,800;;0,800;
3.7. 16:00:00;0,510;;0,510;
3.7. 17:00:00;1,600;;1,600;
3.7. 18:00:00;1,280;;1,280;
3.7. 19:00:00;0,330;;0,330;
3.7. 20:00:00;0,320;;0,320;
3.7. 21:00:00;0,350;;0,350;
3.7. 22:00:00;;0,350;0,350;
3.7. 23:00:00;;0,610;0,610;
4.7. 00:00:00;;0,340;0,340;
4.7. 01:00:00;;0,280;0,280;
4.7. 02:00:00;;0,400;0,400;
4.7. 03:00:00;;3,330;3,330;
4.7. 04:00:00;;2,460;2,460;
4.7. 05:00:00;;1,070;1,070;
4.7. 06:00:00;;0,360;0,360;
4.7. 07:00:00;0,270;;0,270;
4.7. 08:00:00;0,360;;0,360;
4.7. 09:00:00;0,590;;0,590;
4.7. 10:00:00;0,620;;0,620;
4.7. 11:00:00;0,320;;0,320;
4.7. 12:00:00;0,470;;0,470;
4.7. 13:00:00;0,510;;0,510;
4.7. 14:00:00;0,510;;0,510;
4.7. 15:00:00;1,100;;1,100;
4.7. 16:00:00;1,430;;1,430;
4.7. 17:00:00;0,570;;0,570;
4.7. 18:00:00;0,700;;0,700;
4.7. 19:00:00;0,390;;0,390;
4.7. 20:00:00;0,480;;0,480;
4.7. 21:00:00;0,560;;0,560;
4.7. 22:00:00;;0,470;0,470;
4.7. 23:00:00;;0,350;0,350;
5.7. 00:00:00;;0,280;0,280;
5.7. 01:00:00;;0,280;0,280;
5.7. 02:00:00;;0,420;0,420;
5.7. 03:00:00;;2,390;2,390;
5.7. 04:00:00;;0,640;0,640;
5.7. 05:00:00;;1,140;1,140;
5.7. 06:00:00;;0,370;0,370;
5.7. 07:00:00;0,320;;0,320;
5.7. 08:00:00;0,390;;0,390;
5.7. 09:00:00;0,680;;0,680;
5.7. 10:00:00;0,640;;0,640;
5.7. 11:00:00;0,550;;0,550;
5.7. 12:00:00;0,290;;0,290;
5.7. 13:00:00;0,350;;0,350;
5.7. 14:00:00;0,200;;0,200;
5.7. 15:00:00;1,870;;1,870;
5.7. 16:00:00;0,890;;0,890;
5.7. 17:00:00;0,890;;0,890;
5.7. 18:00:00;2,630;;2,630;
5.7. 19:00:00;0,480;;0,480;
5.7. 20:00:00;0,460;;0,460;
5.7. 21:00:00;0,520;;0,520;
5.7. 22:00:00;;0,640;0,640;
5.7. 23:00:00;;0,500;0,500;
6.7. 00:00:00;;0,340;0,340;
6.7. 01:00:00;;0,330;0,330;
6.7. 02:00:00;;0,440;0,440;
6.7. 03:00:00;;3,330;3,330;
6.7. 04:00:00;;3,630;3,630;
6.7. 05:00:00;;0,820;0,820;
6.7. 06:00:00;;0,280;0,280;
6.7. 07:00:00;0,390;;0,390;
6.7. 08:00:00;0,390;;0,390;
6.7. 09:00:00;0,410;;0,410;
6.7. 10:00:00;0,340;;0,340;
6.7. 11:00:00;0,240;;0,240;
6.7. 12:00:00;0,420;;0,420;
6.7. 13:00:00;0,470;;0,470;
6.7. 14:00:00;0,600;;0,600;
6.7. 15:00:00;1,050;;1,050;
6.7. 16:00:00;0,410;;0,410;
6.7. 17:00:00;1,510;;1,510;
6.7. 18:00:00;1,560;;1,560;
6.7. 19:00:00;1,950;;1,950;
6.7. 20:00:00;0,490;;0,490;
6.7. 21:00:00;0,390;;0,390;
6.7. 22:00:00;;0,470;0,470;
6.7. 23:00:00;;0,440;0,440;
7.7. 00:00:00;;0,290;0,290;
7.7. 01:00:00;;0,280;0,280;
7.7. 02:00:00;;0,400;0,400;
7.7. 03:00:00;;3,370;3,370;
7.7. 04:00:00;;4,110;4,110;
7.7. 05:00:00;;3,860;3,860;
7.7. 06:00:00;;1,680;1,680;
7.7. 07:00:00;0,280;;0,280;
7.7. 08:00:00;0,480;;0,480;
7.7. 09:00:00;0,390;;0,390;
7.7. 10:00:00;0,680;;0,680;
7.7. 11:00:00;0,600;;0,600;
7.7. 12:00:00;0,490;;0,490;
7.7. 13:00:00;1,200;;1,200;
7.7. 14:00:00;2,030;;2,030;
7.7. 15:00:00;1,070;;1,070;
7.7. 16:00:00;1,140;;1,140;
7.7. 17:00:00;0,640;;0,640;
7.7. 18:00:00;0,780;;0,780;
7.7. 19:00:00;0,550;;0,550;
7.7. 20:00:00;0,640;;0,640;
7.7. 21:00:00;0,380;;0,380;
7.7. 22:00:00;;0,470;0,470;
7.7. 23:00:00;;0,400;0,400;
8.7. 00:00:00;;0,270;0,270;
8.7. 01:00:00;;0,280;0,280;
8.7. 02:00:00;;0,390;0,390;
8.7. 03:00:00;;3,410;3,410;
8.7. 04:00:00;;4,070;4,070;
8.7. 05:00:00;;2,120;2,120;
8.7. 06:00:00;;0,350;0,350;
8.7. 07:00:00;0,290;;0,290;
8.7. 08:00:00;0,310;;0,310;
8.7. 09:00:00;0,410;;0,410;
8.7. 10:00:00;0,250;;0,250;
8.7. 11:00:00;0,240;;0,240;
8.7. 12:00:00;1,130;;1,130;
8.7. 13:00:00;0,910;;0,910;
8.7. 14:00:00;1,180;;1,180;
8.7. 15:00:00;1,170;;1,170;
8.7. 16:00:00;0,290;;0,290;
8.7. 17:00:00;0,480;;0,480;
8.7. 18:00:00;0,530;;0,530;
8.7. 19:00:00;0,840;;0,840;
8.7. 20:00:00;0,550;;0,550;
8.7. 21:00:00;0,700;;0,700;
8.7. 22:00:00;;0,470;0,470;
8.7. 23:00:00;;0,430;0,430;
9.7. 00:00:00;;0,320;0,320;
9.7. 01:00:00;;0,270;0,270;
9.7. 02:00:00;;0,390;0,390;
9.7. 03:00:00;;3,500;3,500;
9.7. 04:00:00;;1,920;1,920;
9.7. 05:00:00;;0,730;0,730;
9.7. 06:00:00;;0,320;0,320;
9.7. 07:00:00;0,380;;0,380;
9.7. 08:00:00;0,340;;0,340;
9.7. 09:00:00;0,610;;0,610;
9.7. 10:00:00;0,710;;0,710;
9.7. 11:00:00;0,630;;0,630;
9.7. 12:00:00;0,390;;0,390;
9.7. 13:00:00;0,960;;0,960;
9.7. 14:00:00;0,730;;0,730;
9.7. 15:00:00;0,620;;0,620;
9.7. 16:00:00;0,590;;0,590;
9.7. 17:00:00;0,930;;0,930;
9.7. 18:00:00;1,550;;1,550;
9.7. 19:00:00;0,590;;0,590;
9.7. 20:00:00;0,840;;0,840;
9.7. 21:00:00;0,680;;0,680;
9.7. 22:00:00;;0,520;0,520;
9.7. 23:00:00;;0,430;0,430;
10.7. 00:00:00;;0,290;0,290;
10.7. 01:00:00;;0,280;0,280;
10.7. 02:00:00;;0,390;0,390;
10.7. 03:00:00;;3,670;3,670;
10.7. 04:00:00;;4,180;4,180;
10.7. 05:00:00;;0,820;0,820;
10.7. 06:00:00;;0,350;0,350;
10.7. 07:00:00;0,350;;0,350;
10.7. 08:00:00;0,420;;0,420;
10.7. 09:00:00;0,610;;0,610;
10.7. 10:00:00;1,510;;1,510;
10.7. 11:00:00;0,470;;0,470;
10.7. 12:00:00;0,460;;0,460;
10.7. 13:00:00;0,610;;0,610;
10.7. 14:00:00;0,930;;0,930;
10.7. 15:00:00;2,260;;2,260;
10.7. 16:00:00;0,700;;0,700;
10.7. 17:00:00;1,060;;1,060;
10.7. 18:00:00;0,730;;0,730;
10.7. 19:00:00;0,550;;0,550;
10.7. 20:00:00;0,450;;0,450;
10.7. 21:00:00;0,580;;0,580;
10.7. 22:00:00;;0,260;0,260;
10.7. 23:00:00;;0,290;0,290;
11.7. 00:00:00;;0,270;0,270;
11.7. 01:00:00;;0,270;0,270;
11.7. 02:00:00;;0,400;0,400;
11.7. 03:00:00;;3,460;3,460;
11.7. 04:00:00;;3,940;3,940;
11.7. 05:00:00;;0,890;0,890;
11.7. 06:00:00;;0,470;0,470;
11.7. 07:00:00;0,250;;0,250;
11.7. 08:00:00;0,550;;0,550;
11.7. 09:00:00;0,420;;0,420;
11.7. 10:00:00;0,830;;0,830;
11.7. 11:00:00;0,490;;0,490;
11.7. 12:00:00;0,400;;0,400;
11.7. 13:00:00;1,550;;1,550;
11.7. 14:00:00;0,510;;0,510;
11.7. 15:00:00;0,470;;0,470;
11.7. 16:00:00;0,400;;0,400;
11.7. 17:00:00;2,420;;2,420;
11.7. 18:00:00;1,760;;1,760;
11.7. 19:00:00;1,050;;1,050;
11.7. 20:00:00;0,490;;0,490;
11.7. 21:00:00;0,720;;0,720;
11.7. 22:00:00;;0,650;0,650;
11.7. 23:00:00;;0,440;0,440;
12.7. 00:00:00;;0,290;0,290;
12.7. 01:00:00;;0,260;0,260;
12.7. 02:00:00;;0,410;0,410;
12.7. 03:00:00;;3,500;3,500;
12.7. 04:00:00;;4,290;4,290;
12.7. 05:00:00;;2,100;2,100;
12.7. 06:00:00;;0,590;0,590;
12.7. 07:00:00;0,350;;0,350;
12.7. 08:00:00;0,350;;0,350;
12.7. 09:00:00;0,700;;0,700;
12.7. 10:00:00;0,690;;0,690;
12.7. 11:00:00;0,300;;0,300;
12.7. 12:00:00;0,250;;0,250;
12.7. 13:00:00;0,270;;0,270;
12.7. 14:00:00;0,690;;0,690;
12.7. 15:00:00;0,640;;0,640;
12.7. 16:00:00;0,550;;0,550;
12.7. 17:00:00;1,020;;1,020;
12.7. 18:00:00;1,050;;1,050;
12.7. 19:00:00;1,960;;1,960;
12.7. 20:00:00;6,280;;6,280;
12.7. 21:00:00;2,080;;2,080;
12.7. 22:00:00;;0,540;0,540;
12.7. 23:00:00;;0,480;0,480;
13.7. 00:00:00;;0,330;0,330;
13.7. 01:00:00;;0,310;0,310;
13.7. 02:00:00;;0,410;0,410;
13.7. 03:00:00;;3,690;3,690;
13.7. 04:00:00;;4,330;4,330;
13.7. 05:00:00;;0,460;0,460;
13.7. 06:00:00;;0,310;0,310;
13.7. 07:00:00;0,490;;0,490;
13.7. 08:00:00;0,520;;0,520;
13.7. 09:00:00;0,390;;0,390;
13.7. 10:00:00;0,300;;0,300;
13.7. 11:00:00;0,200;;0,200;
13.7. 12:00:00;1,090;;1,090;
13.7. 13:00:00;2,810;;2,810;
13.7. 14:00:00;1,380;;1,380;
13.7. 15:00:00;0,520;;0,520;
13.7. 16:00:00;0,390;;0,390;
13.7. 17:00:00;1,000;;1,000;
13.7. 18:00:00;0,410;;0,410;
13.7. 19:00:00;0,570;;0,570;
13.7. 20:00:00;0,590;;0,590;
13.7. 21:00:00;0,570;;0,570;
13.7. 22:00:00;;0,790;0,790;
13.7. 23:00:00;;0,420;0,420;
14.7. 00:00:00;;0,290;0,290;
14.7. 01:00:00;;0,280;0,280;
14.7. 02:00:00;;0,400;0,400;
14.7. 03:00:00;;3,760;3,760;
14.7. 04:00:00;;4,390;4,390;
14.7. 05:00:00;;0,600;0,600;
14.7. 06:00:00;;0,220;0,220;
14.7. 07:00:00;0,600;;0,600;
14.7. 08:00:00;1,260;;1,260;
14.7. 09:00:00;0,840;;0,840;
14.7. 10:00:00;0,470;;0,470;
14.7. 11:00:00;0,340;;0,340;
14.7. 12:00:00;0,520;;0,520;
14.7. 13:00:00;0,530;;0,530;
14.7. 14:00:00;0,570;;0,570;
14.7. 15:00:00;0,600;;0,600;
14.7. 16:00:00;0,410;;0,410;
14.7. 17:00:00;0,920;;0,920;
14.7. 18:00:00;0,360;;0,360;
14.7. 19:00:00;0,630;;0,630;
14.7. 20:00:00;0,530;;0,530;
14.7. 21:00:00;0,710;;0,710;
14.7. 22:00:00;;0,500;0,500;
14.7. 23:00:00;;0,370;0,370;
15.7. 00:00:00;;0,380;0,380;
15.7. 01:00:00;;0,370;0,370;
15.7. 02:00:00;;0,490;0,490;
15.7. 03:00:00;;3,910;3,910;
15.7. 04:00:00;;4,350;4,350;
15.7. 05:00:00;;1,410;1,410;
15.7. 06:00:00;;0,530;0,530;
15.7. 07:00:00;0,550;;0,550;
15.7. 08:00:00;0,460;;0,460;
15.7. 09:00:00;1,420;;1,420;
15.7. 10:00:00;0,500;;0,500;
15.7. 11:00:00;0,380;;0,380;
15.7. 12:00:00;0,820;;0,820;
15.7. 13:00:00;0,700;;0,700;
15.7. 14:00:00;0,560;;0,560;
15.7. 15:00:00;1,000;;1,000;
15.7. 16:00:00;1,340;;1,340;
15.7. 17:00:00;0,850;;0,850;
15.7. 18:00:00;0,580;;0,580;
15.7. 19:00:00;0,460;;0,460;
15.7. 20:00:00;0,510;;0,510;
15.7. 21:00:00;0,480;;0,480;
15.7. 22:00:00;;0,800;0,800;
15.7. 23:00:00;;0,460;0,460;
16.7. 00:00:00;;0,370;0,370;
16.7. 01:00:00;;0,360;0,360;
16.7. 02:00:00;;0,520;0,520;
16.7. 03:00:00;;3,850;3,850;
16.7. 04:00:00;;4,460;4,460;
16.7. 05:00:00;;2,810;2,810;
16.7. 06:00:00;;0,470;0,470;
16.7. 07:00:00;0,580;;0,580;
16.7. 08:00:00;0,410;;0,410;
16.7. 09:00:00;1,670;;1,670;
16.7. 10:00:00;0,740;;0,740;
16.7. 11:00:00;0,680;;0,680;
16.7. 12:00:00;0,660;;0,660;
16.7. 13:00:00;1,210;;1,210;
16.7. 14:00:00;1,830;;1,830;
16.7. 15:00:00;0,580;;0,580;
16.7. 16:00:00;0,350;;0,350;
16.7. 17:00:00;0,560;;0,560;
16.7. 18:00:00;0,540;;0,540;
16.7. 19:00:00;1,440;;1,440;
16.7. 20:00:00;0,600;;0,600;
16.7. 21:00:00;0,500;;0,500;
16.7. 22:00:00;;0,490;0,490;
16.7. 23:00:00;;0,500;0,500;
17.7. 00:00:00;;0,330;0,330;
17.7. 01:00:00;;0,330;0,330;
17.7. 02:00:00;;0,450;0,450;
17.7. 03:00:00;;3,550;3,550;
17.7. 04:00:00;;3,540;3,540;
17.7. 05:00:00;;0,600;0,600;
17.7. 06:00:00;;0,260;0,260;
17.7. 07:00:00;0,520;;0,520;
17.7. 08:00:00;0,410;;0,410;
17.7. 09:00:00;0,720;;0,720;
17.7. 10:00:00;0,680;;0,680;
17.7. 11:00:00;0,400;;0,400;
17.7. 12:00:00;0,260;;0,260;
17.7. 13:00:00;0,300;;0,300;
17.7. 14:00:00;0,330;;0,330;
17.7. 15:00:00;0,250;;0,250;
17.7. 16:00:00;0,260;;0,260;
17.7. 17:00:00;0,340;;0,340;
17.7. 18:00:00;0,510;;0,510;
17.7. 19:00:00;4,630;;4,630;
17.7. 20:00:00;2,950;;2,950;
17.7. 21:00:00;0,580;;0,580;
17.7. 22:00:00;;0,570;0,570;
17.7. 23:00:00;;0,440;0,440;
18.7. 00:00:00;;0,360;0,360;
18.7. 01:00:00;;0,360;0,360;
18.7. 02:00:00;;0,890;0,890;
18.7. 03:00:00;;3,660;3,660;
18.7. 04:00:00;;3,410;3,410;
18.7. 05:00:00;;0,930;0,930;
18.7. 06:00:00;;0,300;0,300;
18.7. 07:00:00;0,410;;0,410;
18.7. 08:00:00;0,520;;0,520;
18.7. 09:00:00;0,520;;0,520;
18.7. 10:00:00;0,510;;0,510;
18.7. 11:00:00;0,440;;0,440;
18.7. 12:00:00;0,590;;0,590;
18.7. 13:00:00;1,120;;1,120;
18.7. 14:00:00;0,840;;0,840;
18.7. 15:00:00;0,740;;0,740;
18.7. 16:00:00;1,920;;1,920;
18.7. 17:00:00;0,540;;0,540;
18.7. 18:00:00;0,420;;0,420;
18.7. 19:00:00;0,930;;0,930;
18.7. 20:00:00;0,620;;0,620;
18.7. 21:00:00;0,510;;0,510;
18.7. 22:00:00;;0,550;0,550;
18.7. 23:00:00;;0,470;0,470;
19.7. 00:00:00;;0,390;0,390;
19.7. 01:00:00;;0,380;0,380;
19.7. 02:00:00;;0,480;0,480;
19.7. 03:00:00;;3,410;3,410;
19.7. 04:00:00;;3,590;3,590;
19.7. 05:00:00;;2,660;2,660;
19.7. 06:00:00;;0,330;0,330;
19.7. 07:00:00;0,480;;0,480;
19.7. 08:00:00;0,540;;0,540;
19.7. 09:00:00;0,540;;0,540;
19.7. 10:00:00;1,300;;1,300;
19.7. 11:00:00;0,670;;0,670;
19.7. 12:00:00;0,460;;0,460;
19.7. 13:00:00;0,530;;0,530;
19.7. 14:00:00;0,890;;0,890;
19.7. 15:00:00;0,510;;0,510;
19.7. 16:00:00;0,540;;0,540;
19.7. 17:00:00;1,420;;1,420;
19.7. 18:00:00;1,490;;1,490;
19.7. 19:00:00;1,410;;1,410;
19.7. 20:00:00;1,330;;1,330;
19.7. 21:00:00;0,590;;0,590;
19.7. 22:00:00;;0,440;0,440;
19.7. 23:00:00;;0,430;0,430;
20.7. 00:00:00;;0,330;0,330;
20.7. 01:00:00;;0,320;0,320;
20.7. 02:00:00;;0,470;0,470;
20.7. 03:00:00;;3,330;3,330;
20.7. 04:00:00;;3,210;3,210;
20.7. 05:00:00;;0,430;0,430;
20.7. 06:00:00;;0,520;0,520;
20.7. 07:00:00;0,380;;0,380;
20.7. 08:00:00;1,030;;1,030;
20.7. 09:00:00;0,550;;0,550;
20.7. 10:00:00;0,270;;0,270;
20.7. 11:00:00;0,330;;0,330;
20.7. 12:00:00;0,520;;0,520;
20.7. 13:00:00;1,150;;1,150;
20.7. 14:00:00;0,700;;0,700;
20.7. 15:00:00;0,920;;0,920;
20.7. 16:00:00;1,370;;1,370;
20.7. 17:00:00;0,640;;0,640;
20.7. 18:00:00;0,310;;0,310;
20.7. 19:00:00;0,470;;0,470;
20.7. 20:00:00;1,080;;1,080;
20.7. 21:00:00;0,920;;0,920;
20.7. 22:00:00;;0,630;0,630;
20.7. 23:00:00;;0,430;0,430;
21.7. 00:00:00;;0,390;0,390;
21.7. 01:00:00;;0,390;0,390;
21.7. 02:00:00;;0,500;0,500;
21.7. 03:00:00;;3,420;3,420;
21.7. 04:00:00;;3,310;3,310;
21.7. 05:00:00;;0,450;0,450;
21.7. 06:00:00;;0,540;0,540;
21.7. 07:00:00;0,430;;0,430;
21.7. 08:00:00;0,560;;0,560;
21.7. 09:00:00;0,660;;0,660;
21.7. 10:00:00;0,570;;0,570;
21.7. 11:00:00;0,450;;0,450;
21.7. 12:00:00;1,200;;1,200;
21.7. 13:00:00;0,790;;0,790;
21.7. 14:00:00;1,590;;1,590;
21.7. 15:00:00;2,010;;2,010;
21.7. 16:00:00;0,660;;0,660;
21.7. 17:00:00;0,590;;0,590;
21.7. 18:00:00;0,490;;0,490;
21.7. 19:00:00;0,590;;0,590;
21.7. 20:00:00;0,630;;0,630;
21.7. 21:00:00;0,520;;0,520;
21.7. 22:00:00;;0,540;0,540;
21.7. 23:00:00;;0,440;0,440;
22.7. 00:00:00;;0,400;0,400;
22.7. 01:00:00;;0,360;0,360;
22.7. 02:00:00;;0,490;0,490;
22.7. 03:00:00;;3,430;3,430;
22.7. 04:00:00;;3,780;3,780;
22.7. 05:00:00;;1,130;1,130;
22.7. 06:00:00;;0,730;0,730;
22.7. 07:00:00;0,450;;0,450;
22.7. 08:00:00;0,780;;0,780;
22.7. 09:00:00;0,570;;0,570;
22.7. 10:00:00;0,450;;0,450;
22.7. 11:00:00;0,440;;0,440;
22.7. 12:00:00;0,730;;0,730;
22.7. 13:00:00;0,750;;0,750;
22.7. 14:00:00;0,610;;0,610;
22.7. 15:00:00;0,560;;0,560;
22.7. 16:00:00;0,410;;0,410;
22.7. 17:00:00;1,100;;1,100;
22.7. 18:00:00;0,560;;0,560;
22.7. 19:00:00;0,720;;0,720;
22.7. 20:00:00;0,860;;0,860;
22.7. 21:00:00;0,760;;0,760;
22.7. 22:00:00;;0,600;0,600;
22.7. 23:00:00;;0,420;0,420;
23.7. 00:00:00;;0,400;0,400;
23.7. 01:00:00;;0,390;0,390;
23.7. 02:00:00;;0,530;0,530;
23.7. 03:00:00;;3,440;3,440;
23.7. 04:00:00;;4,350;4,350;
23.7. 05:00:00;;1,200;1,200;
23.7. 06:00:00;;0,600;0,600;
23.7. 07:00:00;0,500;;0,500;
23.7. 08:00:00;0,540;;0,540;
23.7. 09:00:00;0,650;;0,650;
23.7. 10:00:00;1,460;;1,460;
23.7. 11:00:00;1,350;;1,350;
23.7. 12:00:00;0,470;;0,470;
23.7. 13:00:00;0,470;;0,470;
23.7. 14:00:00;0,740;;0,740;
23.7. 15:00:00;0,620;;0,620;
23.7. 16:00:00;0,700;;0,700;
23.7. 17:00:00;1,030;;1,030;
23.7. 18:00:00;1,660;;1,660;
23.7. 19:00:00;0,610;;0,610;
23.7. 20:00:00;0,750;;0,750;
23.7. 21:00:00;0,690;;0,690;
23.7. 22:00:00;;0,660;0,660;
23.7. 23:00:00;;0,380;0,380;
24.7. 00:00:00;;0,370;0,370;
24.7. 01:00:00;;0,370;0,370;
24.7. 02:00:00;;0,900;0,900;
24.7. 03:00:00;;3,590;3,590;
24.7. 04:00:00;;4,420;4,420;
24.7. 05:00:00;;1,640;1,640;
24.7. 06:00:00;;0,650;0,650;
24.7. 07:00:00;0,540;;0,540;
24.7. 08:00:00;0,600;;0,600;
24.7. 09:00:00;0,800;;0,800;
24.7. 10:00:00;0,820;;0,820;
24.7. 11:00:00;0,590;;0,590;
24.7. 12:00:00;0,880;;0,880;
24.7. 13:00:00;1,190;;1,190;
24.7. 14:00:00;0,560;;0,560;
24.7. 15:00:00;0,540;;0,540;
24.7. 16:00:00;1,010;;1,010;
24.7. 17:00:00;1,780;;1,780;
24.7. 18:00:00;1,970;;1,970;
24.7. 19:00:00;1,740;;1,740;
24.7. 20:00:00;0,790;;0,790;
24.7. 21:00:00;0,840;;0,840;
24.7. 22:00:00;;0,640;0,640;
24.7. 23:00:00;;0,340;0,340;
25.7. 00:00:00;;0,310;0,310;
25.7. 01:00:00;;0,300;0,300;
25.7. 02:00:00;;0,450;0,450;
25.7. 03:00:00;;3,350;3,350;
25.7. 04:00:00;;4,000;4,000;
25.7. 05:00:00;;1,460;1,460;
25.7. 06:00:00;;0,810;0,810;
25.7. 07:00:00;0,460;;0,460;
25.7. 08:00:00;0,280;;0,280;
25.7. 09:00:00;0,390;;0,390;
25.7. 10:00:00;0,280;;0,280;
25.7. 11:00:00;0,280;;0,280;
25.7. 12:00:00;0,270;;0,270;
25.7. 13:00:00;1,510;;1,510;
25.7. 14:00:00;0,620;;0,620;
25.7. 15:00:00;1,490;;1,490;
25.7. 16:00:00;0,550;;0,550;
25.7. 17:00:00;0,680;;0,680;
25.7. 18:00:00;0,700;;0,700;
25.7. 19:00:00;0,660;;0,660;
25.7. 20:00:00;5,620;;5,620;
25.7. 21:00:00;3,070;;3,070;
25.7. 22:00:00;;0,450;0,450;
25.7. 23:00:00;;0,400;0,400;
26.7. 00:00:00;;0,320;0,320;
26.7. 01:00:00;;0,310;0,310;
26.7. 02:00:00;;0,440;0,440;
26.7. 03:00:00;;3,370;3,370;
26.7. 04:00:00;;4,110;4,110;
26.7. 05:00:00;;1,970;1,970;
26.7. 06:00:00;;0,480;0,480;
26.7. 07:00:00;0,250;;0,250;
26.7. 08:00:00;0,410;;0,410;
26.7. 09:00:00;0,610;;0,610;
26.7. 10:00:00;0,800;;0,800;
26.7. 11:00:00;0,810;;0,810;
26.7. 12:00:00;0,560;;0,560;
26.7. 13:00:00;0,240;;0,240;
26.7. 14:00:00;0,990;;0,990;
26.7. 15:00:00;0,340;;0,340;
26.7. 16:00:00;1,360;;1,360;
26.7. 17:00:00;0,990;;0,990;
26.7. 18:00:00;0,790;;0,790;
26.7. 19:00:00;0,560;;0,560;
26.7. 20:00:00;0,440;;0,440;
26.7. 21:00:00;0,540;;0,540;
26.7. 22:00:00;;0,750;0,750;
26.7. 23:00:00;;0,530;0,530;
27.7. 00:00:00;;0,330;0,330;
27.7. 01:00:00;;0,310;0,310;
27.7. 02:00:00;;0,430;0,430;
27.7. 03:00:00;;3,460;3,460;
27.7. 04:00:00;;4,480;4,480;
27.7. 05:00:00;;2,480;2,480;
27.7. 06:00:00;;0,530;0,530;
27.7. 07:00:00;0,320;;0,320;
27.7. 08:00:00;0,550;;0,550;
27.7. 09:00:00;0,440;;0,440;
27.7. 10:00:00;0,340;;0,340;
27.7. 11:00:00;0,270;;0,270;
27.7. 12:00:00;1,540;;1,540;
27.7. 13:00:00;0,900;;0,900;
27.7. 14:00:00;1,810;;1,810;
27.7. 15:00:00;1,470;;1,470;
27.7. 16:00:00;0,650;;0,650;
27.7. 17:00:00;0,900;;0,900;
27.7. 18:00:00;0,950;;0,950;
27.7. 19:00:00;0,630;;0,630;
27.7. 20:00:00;0,650;;0,650;
27.7. 21:00:00;0,970;;0,970;
27.7. 22:00:00;;0,830;0,830;
27.7. 23:00:00;;0,580;0,580;
28.7. 00:00:00;;0,510;0,510;
28.7. 01:00:00;;0,510;0,510;
28.7. 02:00:00;;0,680;0,680;
28.7. 03:00:00;;3,660;3,660;
28.7. 04:00:00;;4,470;4,470;
28.7. 05:00:00;;0,960;0,960;
28.7. 06:00:00;;0,740;0,740;
28.7. 07:00:00;0,770;;0,770;
28.7. 08:00:00;0,720;;0,720;
28.7. 09:00:00;1,300;;1,300;
28.7. 10:00:00;1,200;;1,200;
28.7. 11:00:00;0,950;;0,950;
28.7. 12:00:00;1,360;;1,360;
28.7. 13:00:00;2,070;;2,070;
28.7. 14:00:00;1,070;;1,070;
28.7. 15:00:00;1,560;;1,560;
28.7. 16:00:00;0,870;;0,870;
28.7. 17:00:00;1,080;;1,080;
28.7. 18:00:00;1,260;;1,260;
28.7. 19:00:00;1,120;;1,120;
28.7. 20:00:00;4,510;;4,510;
28.7. 21:00:00;5,550;;5,550;
28.7. 22:00:00;;1,250;1,250;
28.7. 23:00:00;;0,620;0,620;
29.7. 00:00:00;;0,470;0,470;
29.7. 01:00:00;;0,530;0,530;
29.7. 02:00:00;;0,630;0,630;
29.7. 03:00:00;;3,560;3,560;
29.7. 04:00:00;;3,940;3,940;
29.7. 05:00:00;;3,750;3,750;
29.7. 06:00:00;;1,100;1,100;
29.7. 07:00:00;0,800;;0,800;
29.7. 08:00:00;0,910;;0,910;
29.7. 09:00:00;1,110;;1,110;
29.7. 10:00:00;1,200;;1,200;
29.7. 11:00:00;1,850;;1,850;
29.7. 12:00:00;2,990;;2,990;
29.7. 13:00:00;1,150;;1,150;
29.7. 14:00:00;1,220;;1,220;
