Time period;Average power, day;Average power, night;Average power;Temperature
16.6. 09:00:00;0,800;;0,800;
16.6. 10:00:00;0,990;;0,990;
16.6. 11:00:00;0,810;;0,810;
16.6. 12:00:00;1,470;;1,470;
16.6. 13:00:00;1,760;;1,760;
16.6. 14:00:00;0,680;;0,680;
16.6. 15:00:00;0,880;;0,880;
16.6. 16:00:00;0,510;;0,510;
16.6. 17:00:00;1,070;;1,070;
16.6. 18:00:00;0,900;;0,900;
16.6. 19:00:00;0,720;;0,720;
16.6. 20:00:00;0,980;;0,980;
16.6. 21:00:00;0,820;;0,820;
16.6. 22:00:00;;0,680;0,680;
16.6. 23:00:00;;0,750;0,750;
17.6. 00:00:00;;0,390;0,390;
17.6. 01:00:00;;0,370;0,370;
17.6. 02:00:00;;2,580;2,580;
17.6. 03:00:00;;3,540;3,540;
17.6. 04:00:00;;2,110;2,110;
17.6. 05:00:00;;0,640;0,640;
17.6. 06:00:00;;0,840;0,840;
17.6. 07:00:00;0,470;;0,470;
17.6. 08:00:00;0,870;;0,870;
17.6. 09:00:00;0,880;;0,880;
17.6. 10:00:00;0,910;;0,910;
17.6. 11:00:00;1,270;;1,270;
17.6. 12:00:00;0,540;;0,540;
17.6. 13:00:00;0,450;;0,450;
17.6. 14:00:00;0,810;;0,810;
17.6. 15:00:00;0,770;;0,770;
17.6. 16:00:00;0,500;;0,500;
17.6. 17:00:00;0,440;;0,440;
17.6. 18:00:00;0,310;;0,310;
17.6. 19:00:00;0,690;;0,690;
17.6. 20:00:00;0,810;;0,810;
17.6. 21:00:00;0,570;;0,570;
17.6. 22:00:00;;0,550;0,550;
17.6. 23:00:00;;0,510;0,510;
18.6. 00:00:00;;0,410;0,410;
18.6. 01:00:00;;0,530;0,530;
18.6. 02:00:00;;2,230;2,230;
18.6. 03:00:00;;3,380;3,380;
18.6. 04:00:00;;4,100;4,100;
18.6. 05:00:00;;0,830;0,830;
18.6. 06:00:00;;1,050;1,050;
18.6. 07:00:00;1,730;;1,730;
18.6. 08:00:00;0,640;;0,640;
18.6. 09:00:00;1,010;;1,010;
18.6. 10:00:00;0,960;;0,960;
18.6. 11:00:00;0,710;;0,710;
18.6. 12:00:00;0,960;;0,960;
18.6. 13:00:00;0,720;;0,720;
18.6. 14:00:00;0,490;;0,490;
18.6. 15:00:00;0,570;;0,570;
18.6. 16:00:00;0,850;;0,850;
18.6. 17:00:00;0,580;;0,580;
18.6. 18:00:00;0,460;;0,460;
18.6. 19:00:00;0,440;;0,440;
18.6. 20:00:00;1,270;;1,270;
18.6. 21:00:00;1,110;;1,110;
18.6. 22:00:00;;0,590;0,590;
18.6. 23:00:00;;0,380;0,380;
19.6. 00:00:00;;0,400;0,400;
19.6. 01:00:00;;0,540;0,540;
19.6. 02:00:00;;1,630;1,630;
19.6. 03:00:00;;0,520;0,520;
19.6. 04:00:00;;0,380;0,380;
19.6. 05:00:00;;0,660;0,660;
19.6. 06:00:00;;0,670;0,670;
19.6. 07:00:00;0,330;;0,330;
19.6. 08:00:00;0,680;;0,680;
19.6. 09:00:00;0,450;;0,450;
19.6. 10:00:00;0,570;;0,570;
19.6. 11:00:00;1,090;;1,090;
19.6. 12:00:00;0,590;;0,590;
19.6. 13:00:00;0,540;;0,540;
19.6. 14:00:00;0,570;;0,570;
19.6. 15:00:00;0,430;;0,430;
19.6. 16:00:00;0,390;;0,390;
19.6. 17:00:00;0,310;;0,310;
19.6. 18:00:00;0,300;;0,300;
19.6. 19:00:00;0,500;;0,500;
19.6. 20:00:00;0,590;;0,590;
19.6. 21:00:00;0,630;;0,630;
19.6. 22:00:00;;0,580;0,580;
19.6. 23:00:00;;0,700;0,700;
20.6. 00:00:00;;0,670;0,670;
20.6. 01:00:00;;0,530;0,530;
20.6. 02:00:00;;1,800;1,800;
20.6. 03:00:00;;2,010;2,010;
20.6. 04:00:00;;0,360;0,360;
20.6. 05:00:00;;0,350;0,350;
20.6. 06:00:00;;0,400;0,400;
20.6. 07:00:00;0,490;;0,490;
20.6. 08:00:00;0,620;;0,620;
20.6. 09:00:00;0,420;;0,420;
20.6. 10:00:00;0,540;;0,540;
20.6. 11:00:00;0,470;;0,470;
20.6. 12:00:00;0,460;;0,460;
20.6. 13:00:00;0,400;;0,400;
20.6. 14:00:00;1,330;;1,330;
20.6. 15:00:00;0,590;;0,590;
20.6. 16:00:00;0,660;;0,660;
20.6. 17:00:00;0,920;;0,920;
20.6. 18:00:00;1,510;;1,510;
20.6. 19:00:00;2,140;;2,140;
20.6. 20:00:00;2,300;;2,300;
20.6. 21:00:00;2,060;;2,060;
20.6. 22:00:00;;1,170;1,170;
20.6. 23:00:00;;0,820;0,820;
21.6. 00:00:00;;0,740;0,740;
21.6. 01:00:00;;0,710;0,710;
21.6. 02:00:00;;1,930;1,930;
21.6. 03:00:00;;3,550;3,550;
21.6. 04:00:00;;0,330;0,330;
21.6. 05:00:00;;0,320;0,320;
21.6. 06:00:00;;0,320;0,320;
21.6. 07:00:00;0,320;;0,320;
21.6. 08:00:00;0,680;;0,680;
21.6. 09:00:00;0,720;;0,720;
21.6. 10:00:00;1,680;;1,680;
21.6. 11:00:00;0,640;;0,640;
21.6. 12:00:00;0,490;;0,490;
21.6. 13:00:00;1,270;;1,270;
21.6. 14:00:00;0,450;;0,450;
21.6. 15:00:00;0,440;;0,440;
21.6. 16:00:00;0,420;;0,420;
21.6. 17:00:00;0,340;;0,340;
21.6. 18:00:00;0,450;;0,450;
21.6. 19:00:00;1,030;;1,030;
21.6. 20:00:00;1,100;;1,100;
21.6. 21:00:00;1,170;;1,170;
21.6. 22:00:00;;1,200;1,200;
21.6. 23:00:00;;1,420;1,420;
22.6. 00:00:00;;0,690;0,690;
22.6. 01:00:00;;0,660;0,660;
22.6. 02:00:00;;1,920;1,920;
22.6. 03:00:00;;3,690;3,690;
22.6. 04:00:00;;3,470;3,470;
22.6. 05:00:00;;0,500;0,500;
22.6. 06:00:00;;0,490;0,490;
22.6. 07:00:00;0,530;;0,530;
22.6. 08:00:00;0,770;;0,770;
22.6. 09:00:00;0,500;;0,500;
22.6. 10:00:00;0,620;;0,620;
22.6. 11:00:00;0,640;;0,640;
22.6. 12:00:00;0,370;;0,370;
22.6. 13:00:00;0,990;;0,990;
22.6. 14:00:00;1,440;;1,440;
22.6. 15:00:00;0,990;;0,990;
22.6. 16:00:00;0,470;;0,470;
22.6. 17:00:00;0,400;;0,400;
22.6. 18:00:00;0,570;;0,570;
22.6. 19:00:00;0,370;;0,370;
22.6. 20:00:00;0,490;;0,490;
22.6. 21:00:00;1,040;;1,040;
22.6. 22:00:00;;0,950;0,950;
22.6. 23:00:00;;0,900;0,900;
23.6. 00:00:00;;0,760;0,760;
23.6. 01:00:00;;0,670;0,670;
23.6. 02:00:00;;1,900;1,900;
23.6. 03:00:00;;3,700;3,700;
23.6. 04:00:00;;1,570;1,570;
23.6. 05:00:00;;0,600;0,600;
23.6. 06:00:00;;0,570;0,570;
23.6. 07:00:00;0,540;;0,540;
23.6. 08:00:00;0,890;;0,890;
23.6. 09:00:00;0,800;;0,800;
23.6. 10:00:00;1,680;;1,680;
23.6. 11:00:00;0,690;;0,690;
23.6. 12:00:00;0,710;;0,710;
23.6. 13:00:00;0,610;;0,610;
23.6. 14:00:00;1,680;;1,680;
23.6. 15:00:00;2,980;;2,980;
23.6. 16:00:00;1,050;;1,050;
23.6. 17:00:00;1,480;;1,480;
23.6. 18:00:00;1,320;;1,320;
23.6. 19:00:00;0,730;;0,730;
23.6. 20:00:00;0,880;;0,880;
23.6. 21:00:00;0,670;;0,670;
23.6. 22:00:00;;0,600;0,600;
23.6. 23:00:00;;0,610;0,610;
24.6. 00:00:00;;0,440;0,440;
24.6. 01:00:00;;0,400;0,400;
24.6. 02:00:00;;1,640;1,640;
24.6. 03:00:00;;3,470;3,470;
24.6. 04:00:00;;1,720;1,720;
24.6. 05:00:00;;0,360;0,360;
24.6. 06:00:00;;1,320;1,320;
24.6. 07:00:00;0,510;;0,510;
24.6. 08:00:00;0,750;;0,750;
24.6. 09:00:00;0,890;;0,890;
24.6. 10:00:00;0,950;;0,950;
24.6. 11:00:00;0,910;;0,910;
24.6. 12:00:00;1,560;;1,560;
24.6. 13:00:00;0,560;;0,560;
24.6. 14:00:00;0,350;;0,350;
24.6. 15:00:00;0,330;;0,330;
24.6. 16:00:00;0,700;;0,700;
24.6. 17:00:00;0,630;;0,630;
24.6. 18:00:00;0,510;;0,510;
24.6. 19:00:00;0,650;;0,650;
24.6. 20:00:00;0,850;;0,850;
24.6. 21:00:00;0,820;;0,820;
24.6. 22:00:00;;0,530;0,530;
24.6. 23:00:00;;0,510;0,510;
25.6. 00:00:00;;0,380;0,380;
25.6. 01:00:00;;0,380;0,380;
25.6. 02:00:00;;1,590;1,590;
25.6. 03:00:00;;3,690;3,690;
25.6. 04:00:00;;1,700;1,700;
25.6. 05:00:00;;0,320;0,320;
25.6. 06:00:00;;0,510;0,510;
25.6. 07:00:00;0,390;;0,390;
25.6. 08:00:00;0,710;;0,710;
25.6. 09:00:00;0,990;;0,990;
25.6. 10:00:00;1,780;;1,780;
25.6. 11:00:00;0,860;;0,860;
25.6. 12:00:00;2,320;;2,320;
25.6. 13:00:00;1,170;;1,170;
25.6. 14:00:00;0,820;;0,820;
25.6. 15:00:00;2,200;;2,200;
25.6. 16:00:00;1,390;;1,390;
25.6. 17:00:00;0,910;;0,910;
25.6. 18:00:00;1,270;;1,270;
25.6. 19:00:00;1,810;;1,810;
25.6. 20:00:00;0,460;;0,460;
25.6. 21:00:00;0,460;;0,460;
25.6. 22:00:00;;0,630;0,630;
25.6. 23:00:00;;0,870;0,870;
26.6. 00:00:00;;0,720;0,720;
26.6. 01:00:00;;0,680;0,680;
26.6. 02:00:00;;1,720;1,720;
26.6. 03:00:00;;3,410;3,410;
26.6. 04:00:00;;3,550;3,550;
26.6. 05:00:00;;0,540;0,540;
26.6. 06:00:00;;0,320;0,320;
26.6. 07:00:00;0,310;;0,310;
26.6. 08:00:00;0,340;;0,340;
26.6. 09:00:00;1,160;;1,160;
26.6. 10:00:00;0,680;;0,680;
26.6. 11:00:00;0,740;;0,740;
26.6. 12:00:00;1,120;;1,120;
26.6. 13:00:00;1,910;;1,910;
26.6. 14:00:00;2,590;;2,590;
26.6. 15:00:00;2,340;;2,340;
26.6. 16:00:00;2,120;;2,120;
26.6. 17:00:00;1,610;;1,610;
26.6. 18:00:00;1,370;;1,370;
26.6. 19:00:00;2,230;;2,230;
26.6. 20:00:00;1,090;;1,090;
26.6. 21:00:00;0,990;;0,990;
26.6. 22:00:00;;0,680;0,680;
26.6. 23:00:00;;0,660;0,660;
27.6. 00:00:00;;0,510;0,510;
27.6. 01:00:00;;0,460;0,460;
27.6. 02:00:00;;2,000;2,000;
27.6. 03:00:00;;3,450;3,450;
27.6. 04:00:00;;3,430;3,430;
27.6. 05:00:00;;0,670;0,670;
27.6. 06:00:00;;0,370;0,370;
27.6. 07:00:00;1,220;;1,220;
27.6. 08:00:00;1,600;;1,600;
27.6. 09:00:00;1,690;;1,690;
27.6. 10:00:00;1,730;;1,730;
27.6. 11:00:00;0,600;;0,600;
27.6. 12:00:00;0,560;;0,560;
27.6. 13:00:00;0,500;;0,500;
27.6. 14:00:00;1,840;;1,840;
27.6. 15:00:00;1,540;;1,540;
27.6. 16:00:00;0,600;;0,600;
27.6. 17:00:00;0,630;;0,630;
27.6. 18:00:00;0,490;;0,490;
27.6. 19:00:00;1,720;;1,720;
27.6. 20:00:00;1,100;;1,100;
27.6. 21:00:00;0,940;;0,940;
27.6. 22:00:00;;1,040;1,040;
27.6. 23:00:00;;0,580;0,580;
28.6. 00:00:00;;0,450;0,450;
28.6. 01:00:00;;0,600;0,600;
28.6. 02:00:00;;1,660;1,660;
28.6. 03:00:00;;3,440;3,440;
28.6. 04:00:00;;3,580;3,580;
28.6. 05:00:00;;1,320;1,320;
28.6. 06:00:00;;0,420;0,420;
28.6. 07:00:00;0,390;;0,390;
28.6. 08:00:00;0,400;;0,400;
28.6. 09:00:00;0,720;;0,720;
28.6. 10:00:00;2,050;;2,050;
28.6. 11:00:00;1,050;;1,050;
28.6. 12:00:00;1,810;;1,810;
28.6. 13:00:00;1,170;;1,170;
28.6. 14:00:00;0,570;;0,570;
28.6. 15:00:00;0,460;;0,460;
28.6. 16:00:00;0,390;;0,390;
28.6. 17:00:00;0,520;;0,520;
28.6. 18:00:00;0,340;;0,340;
28.6. 19:00:00;0,340;;0,340;
28.6. 20:00:00;0,450;;0,450;
28.6. 21:00:00;0,470;;0,470;
28.6. 22:00:00;;0,720;0,720;
28.6. 23:00:00;;0,350;0,350;
29.6. 00:00:00;;0,380;0,380;
29.6. 01:00:00;;0,390;0,390;
29.6. 02:00:00;;1,610;1,610;
29.6. 03:00:00;;1,860;1,860;
29.6. 04:00:00;;0,520;0,520;
29.6. 05:00:00;;0,780;0,780;
29.6. 06:00:00;;0,320;0,320;
29.6. 07:00:00;0,630;;0,630;
29.6. 08:00:00;0,410;;0,410;
29.6. 09:00:00;0,410;;0,410;
29.6. 10:00:00;0,420;;0,420;
29.6. 11:00:00;0,570;;0,570;
29.6. 12:00:00;0,390;;0,390;
29.6. 13:00:00;0,410;;0,410;
29.6. 14:00:00;0,400;;0,400;
29.6. 15:00:00;0,500;;0,500;
29.6. 16:00:00;1,690;;1,690;
29.6. 17:00:00;0,570;;0,570;
29.6. 18:00:00;0,410;;0,410;
29.6. 19:00:00;0,380;;0,380;
29.6. 20:00:00;0,410;;0,410;
29.6. 21:00:00;0,410;;0,410;
29.6. 22:00:00;;0,380;0,380;
29.6. 23:00:00;;0,340;0,340;
30.6. 00:00:00;;0,360;0,360;
30.6. 01:00:00;;0,530;0,530;
30.6. 02:00:00;;1,440;1,440;
30.6. 03:00:00;;0,340;0,340;
30.6. 04:00:00;;0,320;0,320;
30.6. 05:00:00;;0,310;0,310;
30.6. 06:00:00;;0,460;0,460;
30.6. 07:00:00;0,710;;0,710;
30.6. 08:00:00;0,400;;0,400;
30.6. 09:00:00;0,390;;0,390;
30.6. 10:00:00;0,390;;0,390;
30.6. 11:00:00;0,410;;0,410;
30.6. 12:00:00;0,390;;0,390;
30.6. 13:00:00;0,370;;0,370;
30.6. 14:00:00;0,510;;0,510;
30.6. 15:00:00;0,540;;0,540;
30.6. 16:00:00;0,390;;0,390;
30.6. 17:00:00;0,360;;0,360;
30.6. 18:00:00;0,380;;0,380;
30.6. 19:00:00;0,400;;0,400;
30.6. 20:00:00;0,430;;0,430;
30.6. 21:00:00;0,450;;0,450;
30.6. 22:00:00;;0,400;0,400;
30.6. 23:00:00;;0,510;0,510;
1.7. 00:00:00;;0,380;0,380;
1.7. 01:00:00;;0,390;0,390;
1.7. 02:00:00;;1,620;1,620;
1.7. 03:00:00;;1,680;1,680;
1.7. 04:00:00;;0,510;0,510;
1.7. 05:00:00;;0,350;0,350;
1.7. 06:00:00;;0,330;0,330;
1.7. 07:00:00;0,650;;0,650;
1.7. 08:00:00;0,740;;0,740;
1.7. 09:00:00;0,370;;0,370;
1.7. 10:00:00;0,350;;0,350;
1.7. 11:00:00;0,470;;0,470;
1.7. 12:00:00;0,370;;0,370;
1.7. 13:00:00;0,360;;0,360;
1.7. 14:00:00;0,380;;0,380;
1.7. 15:00:00;0,350;;0,350;
1.7. 16:00:00;0,300;;0,300;
1.7. 17:00:00;0,790;;0,790;
1.7. 18:00:00;0,680;;0,680;
1.7. 19:00:00;0,440;;0,440;
1.7. 20:00:00;0,460;;0,460;
1.7. 21:00:00;0,450;;0,450;
1.7. 22:00:00;;0,420;0,420;
1.7. 23:00:00;;0,350;0,350;
2.7. 00:00:00;;0,390;0,390;
2.7. 01:00:00;;0,380;0,380;
2.7. 02:00:00;;1,650;1,650;
2.7. 03:00:00;;0,380;0,380;
2.7. 04:00:00;;0,510;0,510;
2.7. 05:00:00;;0,340;0,340;
2.7. 06:00:00;;0,480;0,480;
2.7. 07:00:00;0,550;;0,550;
2.7. 08:00:00;0,390;;0,390;
2.7. 09:00:00;0,420;;0,420;
2.7. 10:00:00;0,410;;0,410;
2.7. 11:00:00;0,550;;0,550;
2.7. 12:00:00;0,420;;0,420;
2.7. 13:00:00;0,440;;0,440;
2.7. 14:00:00;0,400;;0,400;
2.7. 15:00:00;0,390;;0,390;
2.7. 16:00:00;0,580;;0,580;
2.7. 17:00:00;0,340;;0,340;
2.7. 18:00:00;0,340;;0,340;
2.7. 19:00:00;0,400;;0,400;
2.7. 20:00:00;0,550;;0,550;
2.7. 21:00:00;0,420;;0,420;
2.7. 22:00:00;;0,410;0,410;
2.7. 23:00:00;;0,370;0,370;
3.7. 00:00:00;;0,390;0,390;
3.7. 01:00:00;;0,400;0,400;
3.7. 02:00:00;;1,640;1,640;
3.7. 03:00:00;;1,560;1,560;
3.7. 04:00:00;;0,350;0,350;
3.7. 05:00:00;;0,340;0,340;
3.7. 06:00:00;;0,310;0,310;
3.7. 07:00:00;0,320;;0,320;
3.7. 08:00:00;0,410;;0,410;
3.7. 09:00:00;0,420;;0,420;
3.7. 10:00:00;0,370;;0,370;
3.7. 11:00:00;0,470;;0,470;
3.7. 12:00:00;0,310;;0,310;
3.7. 13:00:00;0,290;;0,290;
3.7. 14:00:00;0,310;;0,310;
3.7. 15:00:00;0,310;;0,310;
3.7. 16:00:00;0,570;;0,570;
3.7. 17:00:00;0,470;;0,470;
3.7. 18:00:00;0,540;;0,540;
3.7. 19:00:00;0,510;;0,510;
3.7. 20:00:00;0,580;;0,580;
3.7. 21:00:00;0,640;;0,640;
3.7. 22:00:00;;0,380;0,380;
3.7. 23:00:00;;0,360;0,360;
4.7. 00:00:00;;0,360;0,360;
4.7. 01:00:00;;0,550;0,550;
4.7. 02:00:00;;1,580;1,580;
4.7. 03:00:00;;0,390;0,390;
4.7. 04:00:00;;0,350;0,350;
4.7. 05:00:00;;0,330;0,330;
4.7. 06:00:00;;0,330;0,330;
4.7. 07:00:00;0,480;;0,480;
4.7. 08:00:00;0,630;;0,630;
4.7. 09:00:00;1,310;;1,310;
4.7. 10:00:00;0,900;;0,900;
4.7. 11:00:00;0,400;;0,400;
4.7. 12:00:00;0,300;;0,300;
4.7. 13:00:00;0,300;;0,300;
4.7. 14:00:00;0,300;;0,300;
4.7. 15:00:00;0,640;;0,640;
4.7. 16:00:00;0,720;;0,720;
4.7. 17:00:00;0,630;;0,630;
4.7. 18:00:00;0,840;;0,840;
4.7. 19:00:00;0,840;;0,840;
4.7. 20:00:00;0,690;;0,690;
4.7. 21:00:00;0,840;;0,840;
4.7. 22:00:00;;0,850;0,850;
4.7. 23:00:00;;0,620;0,620;
5.7. 00:00:00;;0,490;0,490;
5.7. 01:00:00;;0,390;0,390;
5.7. 02:00:00;;1,950;1,950;
5.7. 03:00:00;;3,360;3,360;
5.7. 04:00:00;;3,320;3,320;
5.7. 05:00:00;;0,620;0,620;
5.7. 06:00:00;;0,310;0,310;
5.7. 07:00:00;0,610;;0,610;
5.7. 08:00:00;0,590;;0,590;
5.7. 09:00:00;0,890;;0,890;
5.7. 10:00:00;1,380;;1,380;
5.7. 11:00:00;1,130;;1,130;
5.7. 12:00:00;0,570;;0,570;
5.7. 13:00:00;0,790;;0,790;
5.7. 14:00:00;0,640;;0,640;
5.7. 15:00:00;0,460;;0,460;
5.7. 16:00:00;0,460;;0,460;
5.7. 17:00:00;0,350;;0,350;
5.7. 18:00:00;0,440;;0,440;
5.7. 19:00:00;0,680;;0,680;
5.7. 20:00:00;1,880;;1,880;
5.7. 21:00:00;0,570;;0,570;
5.7. 22:00:00;;0,410;0,410;
5.7. 23:00:00;;0,580;0,580;
6.7. 00:00:00;;0,410;0,410;
6.7. 01:00:00;;0,390;0,390;
6.7. 02:00:00;;1,610;1,610;
6.7. 03:00:00;;2,750;2,750;
6.7. 04:00:00;;0,340;0,340;
6.7. 05:00:00;;0,470;0,470;
6.7. 06:00:00;;0,320;0,320;
6.7. 07:00:00;0,690;;0,690;
6.7. 08:00:00;0,550;;0,550;
6.7. 09:00:00;0,490;;0,490;
6.7. 10:00:00;0,530;;0,530;
6.7. 11:00:00;1,470;;1,470;
6.7. 12:00:00;0,640;;0,640;
6.7. 13:00:00;0,400;;0,400;
6.7. 14:00:00;0,400;;0,400;
6.7. 15:00:00;0,580;;0,580;
6.7. 16:00:00;0,460;;0,460;
6.7. 17:00:00;0,370;;0,370;
6.7. 18:00:00;0,440;;0,440;
6.7. 19:00:00;0,860;;0,860;
6.7. 20:00:00;0,520;;0,520;
6.7. 21:00:00;0,440;;0,440;
6.7. 22:00:00;;0,740;0,740;
6.7. 23:00:00;;0,750;0,750;
7.7. 00:00:00;;0,500;0,500;
7.7. 01:00:00;;0,390;0,390;
7.7. 02:00:00;;1,610;1,610;
7.7. 03:00:00;;3,380;3,380;
7.7. 04:00:00;;1,450;1,450;
7.7. 05:00:00;;0,320;0,320;
7.7. 06:00:00;;0,330;0,330;
7.7. 07:00:00;0,600;;0,600;
7.7. 08:00:00;0,640;;0,640;
7.7. 09:00:00;0,560;;0,560;
7.7. 10:00:00;0,700;;0,700;
7.7. 11:00:00;0,730;;0,730;
7.7. 12:00:00;1,710;;1,710;
7.7. 13:00:00;0,780;;0,780;
7.7. 14:00:00;0,610;;0,610;
7.7. 15:00:00;0,650;;0,650;
7.7. 16:00:00;0,650;;0,650;
7.7. 17:00:00;0,560;;0,560;
7.7. 18:00:00;0,870;;0,870;
7.7. 19:00:00;1,010;;1,010;
7.7. 20:00:00;0,910;;0,910;
7.7. 21:00:00;0,900;;0,900;
7.7. 22:00:00;;0,850;0,850;
7.7. 23:00:00;;0,840;0,840;
8.7. 00:00:00;;0,610;0,610;
8.7. 01:00:00;;0,390;0,390;
8.7. 02:00:00;;1,640;1,640;
8.7. 03:00:00;;3,440;3,440;
8.7. 04:00:00;;1,390;1,390;
8.7. 05:00:00;;0,340;0,340;
8.7. 06:00:00;;0,450;0,450;
8.7. 07:00:00;1,490;;1,490;
8.7. 08:00:00;1,010;;1,010;
8.7. 09:00:00;0,590;;0,590;
8.7. 10:00:00;0,680;;0,680;
8.7. 11:00:00;0,720;;0,720;
8.7. 12:00:00;0,820;;0,820;
8.7. 13:00:00;1,230;;1,230;
8.7. 14:00:00;0,600;;0,600;
8.7. 15:00:00;0,680;;0,680;
8.7. 16:00:00;0,580;;0,580;
8.7. 17:00:00;0,530;;0,530;
8.7. 18:00:00;0,570;;0,570;
8.7. 19:00:00;0,630;;0,630;
8.7. 20:00:00;0,670;;0,670;
8.7. 21:00:00;0,650;;0,650;
8.7. 22:00:00;;0,790;0,790;
8.7. 23:00:00;;0,630;0,630;
9.7. 00:00:00;;0,430;0,430;
9.7. 01:00:00;;0,400;0,400;
9.7. 02:00:00;;1,630;1,630;
9.7. 03:00:00;;0,810;0,810;
9.7. 04:00:00;;0,510;0,510;
9.7. 05:00:00;;0,360;0,360;
9.7. 06:00:00;;0,330;0,330;
9.7. 07:00:00;0,610;;0,610;
9.7. 08:00:00;0,760;;0,760;
9.7. 09:00:00;0,520;;0,520;
9.7. 10:00:00;0,680;;0,680;
9.7. 11:00:00;0,620;;0,620;
9.7. 12:00:00;0,660;;0,660;
9.7. 13:00:00;0,740;;0,740;
9.7. 14:00:00;0,490;;0,490;
9.7. 15:00:00;1,260;;1,260;
9.7. 16:00:00;2,250;;2,250;
9.7. 17:00:00;0,540;;0,540;
9.7. 18:00:00;0,330;;0,330;
9.7. 19:00:00;0,320;;0,320;
9.7. 20:00:00;0,880;;0,880;
9.7. 21:00:00;0,770;;0,770;
9.7. 22:00:00;;0,750;0,750;
9.7. 23:00:00;;0,470;0,470;
10.7. 00:00:00;;0,370;0,370;
10.7. 01:00:00;;0,550;0,550;
10.7. 02:00:00;;1,630;1,630;
10.7. 03:00:00;;3,420;3,420;
10.7. 04:00:00;;1,210;1,210;
10.7. 05:00:00;;0,330;0,330;
10.7. 06:00:00;;0,470;0,470;
10.7. 07:00:00;0,290;;0,290;
10.7. 08:00:00;0,660;;0,660;
10.7. 09:00:00;0,470;;0,470;
10.7. 10:00:00;0,300;;0,300;
10.7. 11:00:00;0,300;;0,300;
10.7. 12:00:00;0,450;;0,450;
10.7. 13:00:00;0,290;;0,290;
10.7. 14:00:00;0,270;;0,270;
10.7. 15:00:00;0,290;;0,290;
10.7. 16:00:00;0,340;;0,340;
10.7. 17:00:00;0,720;;0,720;
10.7. 18:00:00;1,700;;1,700;
10.7. 19:00:00;3,160;;3,160;
10.7. 20:00:00;1,590;;1,590;
10.7. 21:00:00;0,900;;0,900;
10.7. 22:00:00;;0,810;0,810;
10.7. 23:00:00;;0,640;0,640;
11.7. 00:00:00;;0,390;0,390;
11.7. 01:00:00;;0,390;0,390;
11.7. 02:00:00;;1,620;1,620;
11.7. 03:00:00;;2,430;2,430;
11.7. 04:00:00;;0,360;0,360;
11.7. 05:00:00;;0,330;0,330;
11.7. 06:00:00;;0,320;0,320;
11.7. 07:00:00;0,310;;0,310;
11.7. 08:00:00;0,320;;0,320;
11.7. 09:00:00;0,840;;0,840;
11.7. 10:00:00;1,440;;1,440;
11.7. 11:00:00;0,850;;0,850;
11.7. 12:00:00;0,700;;0,700;
11.7. 13:00:00;0,860;;0,860;
11.7. 14:00:00;0,920;;0,920;
11.7. 15:00:00;0,890;;0,890;
11.7. 16:00:00;2,170;;2,170;
11.7. 17:00:00;0,590;;0,590;
11.7. 18:00:00;1,490;;1,490;
11.7. 19:00:00;2,200;;2,200;
11.7. 20:00:00;0,830;;0,830;
11.7. 21:00:00;0,710;;0,710;
11.7. 22:00:00;;0,830;0,830;
11.7. 23:00:00;;0,910;0,910;
12.7. 00:00:00;;0,570;0,570;
12.7. 01:00:00;;0,440;0,440;
12.7. 02:00:00;;1,670;1,670;
12.7. 03:00:00;;3,380;3,380;
12.7. 04:00:00;;0,380;0,380;
12.7. 05:00:00;;0,360;0,360;
12.7. 06:00:00;;0,340;0,340;
12.7. 07:00:00;0,360;;0,360;
12.7. 08:00:00;0,750;;0,750;
12.7. 09:00:00;0,580;;0,580;
12.7. 10:00:00;0,660;;0,660;
12.7. 11:00:00;0,840;;0,840;
12.7. 12:00:00;0,950;;0,950;
12.7. 13:00:00;0,980;;0,980;
12.7. 14:00:00;0,400;;0,400;
12.7. 15:00:00;0,370;;0,370;
12.7. 16:00:00;0,360;;0,360;
12.7. 17:00:00;0,370;;0,370;
12.7. 18:00:00;0,370;;0,370;
12.7. 19:00:00;0,880;;0,880;
12.7. 20:00:00;1,490;;1,490;
12.7. 21:00:00;1,410;;1,410;
12.7. 22:00:00;;0,800;0,800;
12.7. 23:00:00;;0,480;0,480;
13.7. 00:00:00;;0,580;0,580;
13.7. 01:00:00;;0,410;0,410;
13.7. 02:00:00;;1,650;1,650;
13.7. 03:00:00;;3,410;3,410;
13.7. 04:00:00;;1,980;1,980;
13.7. 05:00:00;;0,350;0,350;
13.7. 06:00:00;;0,350;0,350;
13.7. 07:00:00;0,510;;0,510;
13.7. 08:00:00;1,200;;1,200;
13.7. 09:00:00;1,000;;1,000;
13.7. 10:00:00;1,030;;1,030;
13.7. 11:00:00;0,770;;0,770;
13.7. 12:00:00;0,840;;0,840;
13.7. 13:00:00;0,650;;0,650;
13.7. 14:00:00;1,410;;1,410;
13.7. 15:00:00;1,910;;1,910;
13.7. 16:00:00;0,680;;0,680;
13.7. 17:00:00;0,660;;0,660;
13.7. 18:00:00;0,690;;0,690;
13.7. 19:00:00;0,520;;0,520;
13.7. 20:00:00;0,660;;0,660;
13.7. 21:00:00;2,050;;2,050;
13.7. 22:00:00;;0,790;0,790;
13.7. 23:00:00;;0,600;0,600;
14.7. 00:00:00;;0,350;0,350;
14.7. 01:00:00;;0,350;0,350;
