Time period;Average power, day;Average power, night;Average power;Temperature
16.10. 10:00:00;0,950;;0,950;
16.10. 11:00:00;1,130;;1,130;
16.10. 12:00:00;0,610;;0,610;
16.10. 13:00:00;0,620;;0,620;
16.10. 14:00:00;0,610;;0,610;
16.10. 15:00:00;1,060;;1,060;
16.10. 16:00:00;1,820;;1,820;
16.10. 17:00:00;1,090;;1,090;
16.10. 18:00:00;1,420;;1,420;
16.10. 19:00:00;5,500;;5,500;
16.10. 20:00:00;5,010;;5,010;
16.10. 21:00:00;1,740;;1,740;
16.10. 22:00:00;;1,320;1,320;
16.10. 23:00:00;;2,800;2,800;
17.10. 00:00:00;;2,480;2,480;
17.10. 01:00:00;;3,140;3,140;
17.10. 02:00:00;;2,440;2,440;
17.10. 03:00:00;;1,870;1,870;
17.10. 04:00:00;;1,900;1,900;
17.10. 05:00:00;;2,490;2,490;
17.10. 06:00:00;;3,220;3,220;
17.10. 07:00:00;2,740;;2,740;
17.10. 08:00:00;0,980;;0,980;
17.10. 09:00:00;1,200;;1,200;
17.10. 10:00:00;1,130;;1,130;
17.10. 11:00:00;3,140;;3,140;
17.10. 12:00:00;2,070;;2,070;
17.10. 13:00:00;2,340;;2,340;
17.10. 14:00:00;2,100;;2,100;
17.10. 15:00:00;4,460;;4,460;
17.10. 16:00:00;2,980;;2,980;
17.10. 17:00:00;4,050;;4,050;
17.10. 18:00:00;2,060;;2,060;
17.10. 19:00:00;1,730;;1,730;
17.10. 20:00:00;1,370;;1,370;
17.10. 21:00:00;1,550;;1,550;
17.10. 22:00:00;;1,640;1,640;
17.10. 23:00:00;;2,390;2,390;
18.10. 00:00:00;;1,880;1,880;
18.10. 01:00:00;;1,820;1,820;
18.10. 02:00:00;;2,710;2,710;
18.10. 03:00:00;;2,390;2,390;
18.10. 04:00:00;;2,510;2,510;
18.10. 05:00:00;;1,600;1,600;
18.10. 06:00:00;;1,390;1,390;
18.10. 07:00:00;1,870;;1,870;
18.10. 08:00:00;1,350;;1,350;
18.10. 09:00:00;1,520;;1,520;
18.10. 10:00:00;1,310;;1,310;
18.10. 11:00:00;1,180;;1,180;
18.10. 12:00:00;1,230;;1,230;
18.10. 13:00:00;0,980;;0,980;
18.10. 14:00:00;1,680;;1,680;
18.10. 15:00:00;1,540;;1,540;
18.10. 16:00:00;1,860;;1,860;
18.10. 17:00:00;3,290;;3,290;
18.10. 18:00:00;2,390;;2,390;
18.10. 19:00:00;1,820;;1,820;
18.10. 20:00:00;1,900;;1,900;
18.10. 21:00:00;1,360;;1,360;
18.10. 22:00:00;;1,780;1,780;
18.10. 23:00:00;;3,010;3,010;
19.10. 00:00:00;;1,960;1,960;
19.10. 01:00:00;;2,030;2,030;
19.10. 02:00:00;;2,410;2,410;
19.10. 03:00:00;;3,840;3,840;
19.10. 04:00:00;;2,990;2,990;
19.10. 05:00:00;;1,580;1,580;
19.10. 06:00:00;;1,620;1,620;
19.10. 07:00:00;2,290;;2,290;
19.10. 08:00:00;3,260;;3,260;
19.10. 09:00:00;2,130;;2,130;
19.10. 10:00:00;1,830;;1,830;
19.10. 11:00:00;1,430;;1,430;
19.10. 12:00:00;2,010;;2,010;
19.10. 13:00:00;1,620;;1,620;
19.10. 14:00:00;1,340;;1,340;
19.10. 15:00:00;1,250;;1,250;
19.10. 16:00:00;1,220;;1,220;
19.10. 17:00:00;1,430;;1,430;
19.10. 18:00:00;0,950;;0,950;
19.10. 19:00:00;1,070;;1,070;
19.10. 20:00:00;1,350;;1,350;
19.10. 21:00:00;2,010;;2,010;
19.10. 22:00:00;;1,880;1,880;
19.10. 23:00:00;;3,010;3,010;
20.10. 00:00:00;;2,770;2,770;
20.10. 01:00:00;;3,330;3,330;
20.10. 02:00:00;;4,420;4,420;
20.10. 03:00:00;;3,280;3,280;
20.10. 04:00:00;;2,830;2,830;
20.10. 05:00:00;;1,860;1,860;
20.10. 06:00:00;;2,450;2,450;
20.10. 07:00:00;2,000;;2,000;
20.10. 08:00:00;2,120;;2,120;
20.10. 09:00:00;1,630;;1,630;
20.10. 10:00:00;2,810;;2,810;
20.10. 11:00:00;4,190;;4,190;
20.10. 12:00:00;2,790;;2,790;
20.10. 13:00:00;1,920;;1,920;
20.10. 14:00:00;0,910;;0,910;
20.10. 15:00:00;2,850;;2,850;
20.10. 16:00:00;1,650;;1,650;
20.10. 17:00:00;1,020;;1,020;
20.10. 18:00:00;1,020;;1,020;
20.10. 19:00:00;1,800;;1,800;
20.10. 20:00:00;3,450;;3,450;
20.10. 21:00:00;2,520;;2,520;
20.10. 22:00:00;;1,710;1,710;
20.10. 23:00:00;;3,000;3,000;
21.10. 00:00:00;;1,960;1,960;
21.10. 01:00:00;;2,450;2,450;
21.10. 02:00:00;;2,720;2,720;
21.10. 03:00:00;;1,950;1,950;
21.10. 04:00:00;;1,920;1,920;
21.10. 05:00:00;;1,560;1,560;
21.10. 06:00:00;;1,930;1,930;
21.10. 07:00:00;1,050;;1,050;
21.10. 08:00:00;1,250;;1,250;
21.10. 09:00:00;2,540;;2,540;
21.10. 10:00:00;2,290;;2,290;
21.10. 11:00:00;3,060;;3,060;
21.10. 12:00:00;4,410;;4,410;
21.10. 13:00:00;2,830;;2,830;
21.10. 14:00:00;1,520;;1,520;
21.10. 15:00:00;1,750;;1,750;
21.10. 16:00:00;2,310;;2,310;
21.10. 17:00:00;2,790;;2,790;
21.10. 18:00:00;1,690;;1,690;
21.10. 19:00:00;3,890;;3,890;
21.10. 20:00:00;2,860;;2,860;
21.10. 21:00:00;2,430;;2,430;
21.10. 22:00:00;;1,630;1,630;
21.10. 23:00:00;;2,960;2,960;
22.10. 00:00:00;;2,090;2,090;
22.10. 01:00:00;;2,630;2,630;
22.10. 02:00:00;;2,560;2,560;
22.10. 03:00:00;;1,980;1,980;
22.10. 04:00:00;;1,760;1,760;
22.10. 05:00:00;;1,840;1,840;
22.10. 06:00:00;;2,420;2,420;
22.10. 07:00:00;2,060;;2,060;
22.10. 08:00:00;0,860;;0,860;
22.10. 09:00:00;0,840;;0,840;
22.10. 10:00:00;1,140;;1,140;
22.10. 11:00:00;1,630;;1,630;
22.10. 12:00:00;1,630;;1,630;
22.10. 13:00:00;1,630;;1,630;
22.10. 14:00:00;1,230;;1,230;
22.10. 15:00:00;2,490;;2,490;
22.10. 16:00:00;2,590;;2,590;
22.10. 17:00:00;1,920;;1,920;
22.10. 18:00:00;2,390;;2,390;
22.10. 19:00:00;2,970;;2,970;
22.10. 20:00:00;2,720;;2,720;
22.10. 21:00:00;1,910;;1,910;
22.10. 22:00:00;;1,320;1,320;
22.10. 23:00:00;;2,610;2,610;
23.10. 00:00:00;;2,060;2,060;
23.10. 01:00:00;;2,520;2,520;
23.10. 02:00:00;;3,270;3,270;
23.10. 03:00:00;;2,540;2,540;
23.10. 04:00:00;;2,320;2,320;
23.10. 05:00:00;;2,050;2,050;
23.10. 06:00:00;;1,640;1,640;
23.10. 07:00:00;1,110;;1,110;
23.10. 08:00:00;1,060;;1,060;
23.10. 09:00:00;1,180;;1,180;
23.10. 10:00:00;2,080;;2,080;
23.10. 11:00:00;2,050;;2,050;
23.10. 12:00:00;3,800;;3,800;
23.10. 13:00:00;3,060;;3,060;
23.10. 14:00:00;3,090;;3,090;
23.10. 15:00:00;3,590;;3,590;
23.10. 16:00:00;2,960;;2,960;
23.10. 17:00:00;1,920;;1,920;
23.10. 18:00:00;2,290;;2,290;
23.10. 19:00:00;1,160;;1,160;
23.10. 20:00:00;1,380;;1,380;
23.10. 21:00:00;1,690;;1,690;
23.10. 22:00:00;;1,210;1,210;
23.10. 23:00:00;;2,300;2,300;
24.10. 00:00:00;;2,080;2,080;
24.10. 01:00:00;;2,140;2,140;
24.10. 02:00:00;;2,140;2,140;
24.10. 03:00:00;;1,530;1,530;
24.10. 04:00:00;;0,890;0,890;
24.10. 05:00:00;;1,000;1,000;
24.10. 06:00:00;;1,360;1,360;
24.10. 07:00:00;2,460;;2,460;
24.10. 08:00:00;1,270;;1,270;
24.10. 09:00:00;0,890;;0,890;
24.10. 10:00:00;0,930;;0,930;
24.10. 11:00:00;1,830;;1,830;
24.10. 12:00:00;2,210;;2,210;
24.10. 13:00:00;2,090;;2,090;
24.10. 14:00:00;1,040;;1,040;
24.10. 15:00:00;1,390;;1,390;
24.10. 16:00:00;1,400;;1,400;
24.10. 17:00:00;1,350;;1,350;
24.10. 18:00:00;1,700;;1,700;
24.10. 19:00:00;2,470;;2,470;
24.10. 20:00:00;2,000;;2,000;
24.10. 21:00:00;1,650;;1,650;
24.10. 22:00:00;;1,220;1,220;
24.10. 23:00:00;;3,070;3,070;
25.10. 00:00:00;;2,570;2,570;
25.10. 01:00:00;;2,690;2,690;
25.10. 02:00:00;;2,790;2,790;
25.10. 03:00:00;;2,410;2,410;
25.10. 04:00:00;;2,580;2,580;
25.10. 05:00:00;;2,120;2,120;
25.10. 06:00:00;;3,290;3,290;
25.10. 07:00:00;2,840;;2,840;
25.10. 08:00:00;1,240;;1,240;
25.10. 09:00:00;1,220;;1,220;
25.10. 10:00:00;1,870;;1,870;
25.10. 11:00:00;2,450;;2,450;
25.10. 12:00:00;1,890;;1,890;
25.10. 13:00:00;1,300;;1,300;
25.10. 14:00:00;1,610;;1,610;
25.10. 15:00:00;1,690;;1,690;
25.10. 16:00:00;1,990;;1,990;
25.10. 17:00:00;1,420;;1,420;
25.10. 18:00:00;1,930;;1,930;
25.10. 19:00:00;2,420;;2,420;
25.10. 20:00:00;2,080;;2,080;
25.10. 21:00:00;2,690;;2,690;
25.10. 22:00:00;;1,940;1,940;
25.10. 23:00:00;;3,020;3,020;
26.10. 00:00:00;;2,510;2,510;
26.10. 01:00:00;;2,890;2,890;
26.10. 02:00:00;;2,790;2,790;
26.10. 03:00:00;;2,530;2,530;
26.10. 04:00:00;;2,190;2,190;
26.10. 05:00:00;;2,180;2,180;
26.10. 06:00:00;;2,430;2,430;
26.10. 07:00:00;2,350;;2,350;
26.10. 08:00:00;2,500;;2,500;
26.10. 09:00:00;2,740;;2,740;
26.10. 10:00:00;2,120;;2,120;
26.10. 11:00:00;1,230;;1,230;
26.10. 12:00:00;1,180;;1,180;
26.10. 13:00:00;1,280;;1,280;
26.10. 14:00:00;1,800;;1,800;
26.10. 15:00:00;1,740;;1,740;
26.10. 16:00:00;1,080;;1,080;
26.10. 17:00:00;1,030;;1,030;
26.10. 18:00:00;3,460;;3,460;
26.10. 19:00:00;3,280;;3,280;
26.10. 20:00:00;2,290;;2,290;
26.10. 21:00:00;1,370;;1,370;
26.10. 22:00:00;;1,690;1,690;
26.10. 23:00:00;;3,710;3,710;
27.10. 00:00:00;;2,420;2,420;
27.10. 01:00:00;;1,960;1,960;
27.10. 02:00:00;;1,980;1,980;
27.10. 03:00:00;;2,820;2,820;
27.10. 04:00:00;;2,440;2,440;
27.10. 05:00:00;;1,910;1,910;
27.10. 06:00:00;;1,860;1,860;
27.10. 07:00:00;2,510;;2,510;
27.10. 08:00:00;1,660;;1,660;
27.10. 09:00:00;1,030;;1,030;
27.10. 10:00:00;0,870;;0,870;
27.10. 11:00:00;1,450;;1,450;
27.10. 12:00:00;1,870;;1,870;
27.10. 13:00:00;1,200;;1,200;
27.10. 14:00:00;0,770;;0,770;
27.10. 15:00:00;0,930;;0,930;
27.10. 16:00:00;1,790;;1,790;
27.10. 17:00:00;2,020;;2,020;
27.10. 18:00:00;1,180;;1,180;
27.10. 19:00:00;2,450;;2,450;
27.10. 20:00:00;2,100;;2,100;
27.10. 21:00:00;1,240;;1,240;
27.10. 22:00:00;;1,430;1,430;
27.10. 23:00:00;;2,120;2,120;
28.10. 00:00:00;;1,680;1,680;
28.10. 01:00:00;;0,930;0,930;
28.10. 02:00:00;;1,010;1,010;
28.10. 03:00:00;;1,270;1,270;
28.10. 04:00:00;;1,470;1,470;
28.10. 05:00:00;;1,520;1,520;
28.10. 06:00:00;;1,620;1,620;
28.10. 07:00:00;2,030;;2,030;
28.10. 08:00:00;1,440;;1,440;
28.10. 09:00:00;1,190;;1,190;
28.10. 10:00:00;1,470;;1,470;
28.10. 11:00:00;0,950;;0,950;
28.10. 12:00:00;1,070;;1,070;
28.10. 13:00:00;1,300;;1,300;
28.10. 14:00:00;0,540;;0,540;
28.10. 15:00:00;1,100;;1,100;
28.10. 16:00:00;2,800;;2,800;
28.10. 17:00:00;2,430;;2,430;
28.10. 18:00:00;1,820;;1,820;
28.10. 19:00:00;2,500;;2,500;
28.10. 20:00:00;2,590;;2,590;
28.10. 21:00:00;1,160;;1,160;
28.10. 22:00:00;;1,030;1,030;
28.10. 23:00:00;;1,310;1,310;
29.10. 00:00:00;;2,200;2,200;
29.10. 01:00:00;;2,300;2,300;
29.10. 02:00:00;;2,400;2,400;
29.10. 03:00:00;;1,930;1,930;
29.10. 04:00:00;;2,020;2,020;
29.10. 05:00:00;;1,980;1,980;
29.10. 06:00:00;;1,630;1,630;
29.10. 07:00:00;1,590;;1,590;
29.10. 08:00:00;1,190;;1,190;
29.10. 09:00:00;2,470;;2,470;
29.10. 10:00:00;1,450;;1,450;
29.10. 11:00:00;4,680;;4,680;
29.10. 12:00:00;5,640;;5,640;
29.10. 13:00:00;1,700;;1,700;
29.10. 14:00:00;3,090;;3,090;
29.10. 15:00:00;1,930;;1,930;
29.10. 16:00:00;1,740;;1,740;
29.10. 17:00:00;3,990;;3,990;
29.10. 18:00:00;2,270;;2,270;
29.10. 19:00:00;2,530;;2,530;
29.10. 20:00:00;2,140;;2,140;
29.10. 21:00:00;1,320;;1,320;
29.10. 22:00:00;;1,350;1,350;
29.10. 23:00:00;;1,600;1,600;
30.10. 00:00:00;;2,030;2,030;
30.10. 01:00:00;;1,920;1,920;
30.10. 02:00:00;;2,330;2,330;
30.10. 03:00:00;;2,500;2,500;
30.10. 03:00:00;;2,520;2,520;
30.10. 04:00:00;;1,880;1,880;
30.10. 05:00:00;;1,400;1,400;
30.10. 06:00:00;;1,070;1,070;
30.10. 07:00:00;2,100;;2,100;
30.10. 08:00:00;1,330;;1,330;
30.10. 09:00:00;1,360;;1,360;
30.10. 10:00:00;2,010;;2,010;
30.10. 11:00:00;2,540;;2,540;
30.10. 12:00:00;3,160;;3,160;
30.10. 13:00:00;3,210;;3,210;
30.10. 14:00:00;1,380;;1,380;
30.10. 15:00:00;1,630;;1,630;
30.10. 16:00:00;2,030;;2,030;
30.10. 17:00:00;2,580;;2,580;
30.10. 18:00:00;2,060;;2,060;
30.10. 19:00:00;2,100;;2,100;
30.10. 20:00:00;2,110;;2,110;
30.10. 21:00:00;1,480;;1,480;
30.10. 22:00:00;;2,110;2,110;
30.10. 23:00:00;;2,280;2,280;
31.10. 00:00:00;;1,920;1,920;0,9
31.10. 01:00:00;;2,280;2,280;
31.10. 02:00:00;;3,090;3,090;
31.10. 03:00:00;;3,040;3,040;
31.10. 04:00:00;;2,280;2,280;
31.10. 05:00:00;;0,930;0,930;
31.10. 06:00:00;;2,080;2,080;
31.10. 07:00:00;3,150;;3,150;
31.10. 08:00:00;1,420;;1,420;
31.10. 09:00:00;1,190;;1,190;
31.10. 10:00:00;1,180;;1,180;
31.10. 11:00:00;1,710;;1,710;
31.10. 12:00:00;2,830;;2,830;
31.10. 13:00:00;2,150;;2,150;
31.10. 14:00:00;1,680;;1,680;
31.10. 15:00:00;1,230;;1,230;
31.10. 16:00:00;1,700;;1,700;
31.10. 17:00:00;1,560;;1,560;
31.10. 18:00:00;1,570;;1,570;
31.10. 19:00:00;1,690;;1,690;
31.10. 20:00:00;1,970;;1,970;
31.10. 21:00:00;2,320;;2,320;
31.10. 22:00:00;;2,500;2,500;
31.10. 23:00:00;;3,670;3,670;
1.11. 00:00:00;;3,430;3,430;0,5
1.11. 01:00:00;;2,740;2,740;
1.11. 02:00:00;;2,780;2,780;
1.11. 03:00:00;;2,660;2,660;
1.11. 04:00:00;;2,560;2,560;
1.11. 05:00:00;;3,010;3,010;
1.11. 06:00:00;;3,290;3,290;
1.11. 07:00:00;2,440;;2,440;
1.11. 08:00:00;1,480;;1,480;
1.11. 09:00:00;2,640;;2,640;
1.11. 10:00:00;2,090;;2,090;
1.11. 11:00:00;1,360;;1,360;
1.11. 12:00:00;1,090;;1,090;
1.11. 13:00:00;1,380;;1,380;
1.11. 14:00:00;1,730;;1,730;
1.11. 15:00:00;1,650;;1,650;
1.11. 16:00:00;1,600;;1,600;
1.11. 17:00:00;1,170;;1,170;
1.11. 18:00:00;2,180;;2,180;
1.11. 19:00:00;4,020;;4,020;
1.11. 20:00:00;2,300;;2,300;
1.11. 21:00:00;1,740;;1,740;
1.11. 22:00:00;;2,010;2,010;
1.11. 23:00:00;;3,350;3,350;
2.11. 00:00:00;;2,130;2,130;-0,8
2.11. 01:00:00;;2,480;2,480;
2.11. 02:00:00;;1,860;1,860;
2.11. 03:00:00;;1,690;1,690;
2.11. 04:00:00;;2,130;2,130;
2.11. 05:00:00;;2,970;2,970;
2.11. 06:00:00;;2,620;2,620;
2.11. 07:00:00;2,390;;2,390;
2.11. 08:00:00;1,970;;1,970;
2.11. 09:00:00;1,280;;1,280;
2.11. 10:00:00;1,270;;1,270;
2.11. 11:00:00;1,390;;1,390;
2.11. 12:00:00;2,090;;2,090;
2.11. 13:00:00;1,600;;1,600;
2.11. 14:00:00;1,430;;1,430;
2.11. 15:00:00;2,010;;2,010;
2.11. 16:00:00;2,690;;2,690;
2.11. 17:00:00;2,390;;2,390;
2.11. 18:00:00;2,920;;2,920;
2.11. 19:00:00;2,220;;2,220;
2.11. 20:00:00;1,810;;1,810;
2.11. 21:00:00;2,100;;2,100;
2.11. 22:00:00;;2,170;2,170;
2.11. 23:00:00;;2,960;2,960;
3.11. 00:00:00;;1,360;1,360;-1,9
3.11. 01:00:00;;2,610;2,610;
3.11. 02:00:00;;2,670;2,670;
3.11. 03:00:00;;1,880;1,880;
3.11. 04:00:00;;1,320;1,320;
3.11. 05:00:00;;1,910;1,910;
3.11. 06:00:00;;4,570;4,570;
3.11. 07:00:00;2,930;;2,930;
3.11. 08:00:00;1,770;;1,770;
3.11. 09:00:00;1,670;;1,670;
3.11. 10:00:00;2,420;;2,420;
3.11. 11:00:00;2,480;;2,480;
3.11. 12:00:00;2,210;;2,210;
3.11. 13:00:00;2,010;;2,010;
3.11. 14:00:00;2,180;;2,180;
3.11. 15:00:00;2,290;;2,290;
3.11. 16:00:00;1,920;;1,920;
3.11. 17:00:00;2,540;;2,540;
3.11. 18:00:00;2,540;;2,540;
3.11. 19:00:00;2,240;;2,240;
3.11. 20:00:00;2,370;;2,370;
3.11. 21:00:00;2,340;;2,340;
3.11. 22:00:00;;2,630;2,630;
3.11. 23:00:00;;3,700;3,700;
4.11. 00:00:00;;2,820;2,820;-3,3
4.11. 01:00:00;;2,870;2,870;
4.11. 02:00:00;;2,160;2,160;
4.11. 03:00:00;;2,000;2,000;
4.11. 04:00:00;;2,640;2,640;
4.11. 05:00:00;;2,030;2,030;
4.11. 06:00:00;;2,230;2,230;
4.11. 07:00:00;2,900;;2,900;
4.11. 08:00:00;3,070;;3,070;
4.11. 09:00:00;2,070;;2,070;
4.11. 10:00:00;1,670;;1,670;
4.11. 11:00:00;1,900;;1,900;
4.11. 12:00:00;2,290;;2,290;
4.11. 13:00:00;2,000;;2,000;
4.11. 14:00:00;1,720;;1,720;
4.11. 15:00:00;3,290;;3,290;
4.11. 16:00:00;3,370;;3,370;
4.11. 17:00:00;3,080;;3,080;
4.11. 18:00:00;2,870;;2,870;
4.11. 19:00:00;1,890;;1,890;
4.11. 20:00:00;2,440;;2,440;
4.11. 21:00:00;4,090;;4,090;
4.11. 22:00:00;;3,630;3,630;
4.11. 23:00:00;;3,270;3,270;
5.11. 00:00:00;;2,450;2,450;-5,1
5.11. 01:00:00;;3,210;3,210;
5.11. 02:00:00;;2,670;2,670;
5.11. 03:00:00;;2,060;2,060;
5.11. 04:00:00;;2,080;2,080;
5.11. 05:00:00;;1,820;1,820;
5.11. 06:00:00;;2,180;2,180;
5.11. 07:00:00;2,050;;2,050;
5.11. 08:00:00;1,880;;1,880;
5.11. 09:00:00;3,130;;3,130;
5.11. 10:00:00;2,710;;2,710;
5.11. 11:00:00;3,230;;3,230;
5.11. 12:00:00;2,360;;2,360;
5.11. 13:00:00;2,060;;2,060;
5.11. 14:00:00;1,950;;1,950;
5.11. 15:00:00;2,590;;2,590;
5.11. 16:00:00;2,590;;2,590;
5.11. 17:00:00;4,220;;4,220;
5.11. 18:00:00;2,660;;2,660;
5.11. 19:00:00;3,000;;3,000;
5.11. 20:00:00;3,740;;3,740;
5.11. 21:00:00;3,730;;3,730;
5.11. 22:00:00;;4,120;4,120;
5.11. 23:00:00;;6,290;6,290;
6.11. 00:00:00;;5,160;5,160;-6,6
6.11. 01:00:00;;3,360;3,360;
6.11. 02:00:00;;3,150;3,150;
6.11. 03:00:00;;3,120;3,120;
6.11. 04:00:00;;2,400;2,400;
6.11. 05:00:00;;2,650;2,650;
6.11. 06:00:00;;3,070;3,070;
6.11. 07:00:00;2,470;;2,470;
6.11. 08:00:00;3,350;;3,350;
6.11. 09:00:00;3,630;;3,630;
6.11. 10:00:00;3,790;;3,790;
6.11. 11:00:00;2,020;;2,020;
6.11. 12:00:00;2,420;;2,420;
6.11. 13:00:00;2,540;;2,540;
6.11. 14:00:00;3,580;;3,580;
6.11. 15:00:00;3,720;;3,720;
6.11. 16:00:00;4,320;;4,320;
6.11. 17:00:00;2,910;;2,910;
6.11. 18:00:00;2,060;;2,060;
6.11. 19:00:00;2,090;;2,090;
6.11. 20:00:00;2,290;;2,290;
6.11. 21:00:00;2,520;;2,520;
6.11. 22:00:00;;3,450;3,450;
6.11. 23:00:00;;5,230;5,230;
7.11. 00:00:00;;4,390;4,390;-6,8
7.11. 01:00:00;;3,590;3,590;
7.11. 02:00:00;;2,290;2,290;
7.11. 03:00:00;;1,800;1,800;
7.11. 04:00:00;;2,000;2,000;
7.11. 05:00:00;;2,210;2,210;
7.11. 06:00:00;;2,720;2,720;
7.11. 07:00:00;3,120;;3,120;
7.11. 08:00:00;2,280;;2,280;
7.11. 09:00:00;3,880;;3,880;
7.11. 10:00:00;3,100;;3,100;
7.11. 11:00:00;2,320;;2,320;
7.11. 12:00:00;1,990;;1,990;
7.11. 13:00:00;2,340;;2,340;
7.11. 14:00:00;2,470;;2,470;
7.11. 15:00:00;1,880;;1,880;
7.11. 16:00:00;2,500;;2,500;
7.11. 17:00:00;3,290;;3,290;
7.11. 18:00:00;3,540;;3,540;
7.11. 19:00:00;2,880;;2,880;
7.11. 20:00:00;2,610;;2,610;
7.11. 21:00:00;3,260;;3,260;
7.11. 22:00:00;;4,310;4,310;
7.11. 23:00:00;;5,950;5,950;
8.11. 00:00:00;;4,630;4,630;-6,4
8.11. 01:00:00;;4,040;4,040;
8.11. 02:00:00;;4,230;4,230;
8.11. 03:00:00;;3,970;3,970;
8.11. 04:00:00;;2,700;2,700;
8.11. 05:00:00;;2,840;2,840;
8.11. 06:00:00;;3,690;3,690;
8.11. 07:00:00;3,010;;3,010;
8.11. 08:00:00;2,610;;2,610;
8.11. 09:00:00;2,740;;2,740;
8.11. 10:00:00;3,240;;3,240;
8.11. 11:00:00;2,820;;2,820;
8.11. 12:00:00;2,570;;2,570;
8.11. 13:00:00;2,330;;2,330;
8.11. 14:00:00;2,780;;2,780;
8.11. 15:00:00;2,330;;2,330;
8.11. 16:00:00;1,960;;1,960;
8.11. 17:00:00;2,290;;2,290;
8.11. 18:00:00;4,290;;4,290;
8.11. 19:00:00;4,550;;4,550;
8.11. 20:00:00;2,900;;2,900;
8.11. 21:00:00;2,930;;2,930;
8.11. 22:00:00;;4,320;4,320;
8.11. 23:00:00;;6,760;6,760;
9.11. 00:00:00;;4,240;4,240;-5
9.11. 01:00:00;;3,380;3,380;
9.11. 02:00:00;;4,280;4,280;
9.11. 03:00:00;;4,600;4,600;
9.11. 04:00:00;;4,460;4,460;
9.11. 05:00:00;;3,170;3,170;
9.11. 06:00:00;;3,230;3,230;
9.11. 07:00:00;3,170;;3,170;
9.11. 08:00:00;2,170;;2,170;
9.11. 09:00:00;1,970;;1,970;
9.11. 10:00:00;2,510;;2,510;
9.11. 11:00:00;3,220;;3,220;
9.11. 12:00:00;3,240;;3,240;
9.11. 13:00:00;2,840;;2,840;
9.11. 14:00:00;2,700;;2,700;
9.11. 15:00:00;2,630;;2,630;
9.11. 16:00:00;2,030;;2,030;
9.11. 17:00:00;2,850;;2,850;
9.11. 18:00:00;2,810;;2,810;
9.11. 19:00:00;5,050;;5,050;
9.11. 20:00:00;4,420;;4,420;
9.11. 21:00:00;2,830;;2,830;
9.11. 22:00:00;;3,280;3,280;
9.11. 23:00:00;;4,770;4,770;
10.11. 00:00:00;;3,750;3,750;-5
10.11. 01:00:00;;3,730;3,730;
10.11. 02:00:00;;3,530;3,530;
10.11. 03:00:00;;5,180;5,180;
10.11. 04:00:00;;3,840;3,840;
10.11. 05:00:00;;2,660;2,660;
10.11. 06:00:00;;3,100;3,100;
10.11. 07:00:00;3,500;;3,500;
10.11. 08:00:00;2,750;;2,750;
10.11. 09:00:00;2,220;;2,220;
10.11. 10:00:00;2,500;;2,500;
10.11. 11:00:00;2,460;;2,460;
10.11. 12:00:00;2,580;;2,580;
10.11. 13:00:00;1,900;;1,900;
10.11. 14:00:00;2,390;;2,390;
10.11. 15:00:00;2,960;;2,960;
10.11. 16:00:00;3,570;;3,570;
10.11. 17:00:00;2,220;;2,220;
10.11. 18:00:00;1,660;;1,660;
10.11. 19:00:00;2,530;;2,530;
10.11. 20:00:00;3,170;;3,170;
10.11. 21:00:00;3,330;;3,330;
10.11. 22:00:00;;3,500;3,500;
10.11. 23:00:00;;4,040;4,040;
11.11. 00:00:00;;4,070;4,070;-7,6
11.11. 01:00:00;;4,310;4,310;
11.11. 02:00:00;;3,340;3,340;
11.11. 03:00:00;;3,990;3,990;
11.11. 04:00:00;;5,460;5,460;
11.11. 05:00:00;;3,570;3,570;
11.11. 06:00:00;;4,010;4,010;
11.11. 07:00:00;2,860;;2,860;
11.11. 08:00:00;2,970;;2,970;
11.11. 09:00:00;3,120;;3,120;
11.11. 10:00:00;2,370;;2,370;
11.11. 11:00:00;2,240;;2,240;
11.11. 12:00:00;1,970;;1,970;
11.11. 13:00:00;2,860;;2,860;
11.11. 14:00:00;1,760;;1,760;
11.11. 15:00:00;2,250;;2,250;
11.11. 16:00:00;2,450;;2,450;
11.11. 17:00:00;2,520;;2,520;
11.11. 18:00:00;2,970;;2,970;
11.11. 19:00:00;3,270;;3,270;
11.11. 20:00:00;2,860;;2,860;
11.11. 21:00:00;3,030;;3,030;
11.11. 22:00:00;;4,230;4,230;
11.11. 23:00:00;;6,200;6,200;
12.11. 00:00:00;;4,740;4,740;-3,6
12.11. 01:00:00;;3,860;3,860;
12.11. 02:00:00;;2,460;2,460;
12.11. 03:00:00;;2,400;2,400;
12.11. 04:00:00;;2,760;2,760;
12.11. 05:00:00;;2,880;2,880;
12.11. 06:00:00;;3,070;3,070;
12.11. 07:00:00;2,420;;2,420;
12.11. 08:00:00;2,440;;2,440;
12.11. 09:00:00;2,630;;2,630;
12.11. 10:00:00;3,650;;3,650;
12.11. 11:00:00;1,860;;1,860;
12.11. 12:00:00;2,230;;2,230;
12.11. 13:00:00;3,900;;3,900;
12.11. 14:00:00;4,080;;4,080;
12.11. 15:00:00;2,960;;2,960;
12.11. 16:00:00;2,800;;2,800;
12.11. 17:00:00;1,950;;1,950;
12.11. 18:00:00;6,250;;6,250;
12.11. 19:00:00;7,130;;7,130;
12.11. 20:00:00;2,120;;2,120;
12.11. 21:00:00;1,720;;1,720;
12.11. 22:00:00;;2,600;2,600;
12.11. 23:00:00;;5,750;5,750;
